cpx_gene,pls_metabolite,VECPAC r,VECPAC p-values,VECPAC n,DSS r,DSS p-values,DSS n,LPS r,LPS p-values,LPS n,Pooled r,Pooled p-values,Pooled n,r Count,Consistent,Sign,edge_dir,Pooled FDR
ENSMUSG00000031916-P,Adipoyl-L-carnitine,0.5,0.666666667,3,0.5,0.666666667,3,,,0,0.2,0.704,6,2,TRUE,+,1,0.811676975
ENSMUSG00000041126-P,Adipoyl-L-carnitine,-1,0,3,-0.5,0.666666667,3,,,0,-0.485714286,0.328723032,6,2,TRUE,-,-1,0.5643734
ENSMUSG00000004591-P,Adipoyl-L-carnitine,0.5,0.666666667,3,1,0,3,,,0,0.085714286,0.87174344,6,2,TRUE,+,1,0.917270804
ENSMUSG00000035295-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-0.5,0.666666667,3,,,0,-0.085714286,0.87174344,6,2,TRUE,-,-1,0.917270804
ENSMUSG00000085558-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-0.5,0.666666667,3,,,0,-0.657142857,0.156174927,6,2,TRUE,-,-1,0.426776158
ENSMUSG00000057421-P,Adipoyl-L-carnitine,-1,0,3,-0.5,0.666666667,3,,,0,-0.428571429,0.396501458,6,2,TRUE,-,-1,0.611492509
ENSMUSG00000022781-P,Adipoyl-L-carnitine,0.5,0.666666667,3,0.5,0.666666667,3,,,0,0.142857143,0.787172012,6,2,TRUE,+,1,0.86412164
ENSMUSG00000030060-P,Adipoyl-L-carnitine,-1,0,3,-0.5,0.666666667,3,,,0,-0.942857143,0.004804665,6,2,TRUE,-,-1,0.149884353
ENSMUSG00000015112-P,Adipoyl-L-carnitine,0.5,0.666666667,3,1,0,3,,,0,0.485714286,0.328723032,6,2,TRUE,+,1,0.5643734
ENSMUSG00000042426-P,Adipoyl-L-carnitine,-1,0,3,-1,0,3,,,0,-1,0,6,2,TRUE,-,-1,0
ENSMUSG00000027642-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-0.5,0.666666667,3,,,0,-0.2,0.704,6,2,TRUE,-,-1,0.811676975
ENSMUSG00000105382-P,Adipoyl-L-carnitine,0.866025404,0.333333333,3,0.866025404,0.333333333,3,,,0,0.540898723,0.267777672,6,2,TRUE,+,1,0.5184695
ENSMUSG00000079442-P,Adipoyl-L-carnitine,0.5,0.666666667,3,1,0,3,,,0,0.428571429,0.396501458,6,2,TRUE,+,1,0.611492509
ENSMUSG00000005469-P,Adipoyl-L-carnitine,0.5,0.666666667,3,0.5,0.666666667,3,,,0,0.714285714,0.110787172,6,2,TRUE,+,1,0.379335093
ENSMUSG00000030094-P,Adipoyl-L-carnitine,1,0,3,0.5,0.666666667,3,,,0,0.257142857,0.622787172,6,2,TRUE,+,1,0.760242775
ENSMUSG00000049097-P,Adipoyl-L-carnitine,1,0,3,0.5,0.666666667,3,,,0,0.257142857,0.622787172,6,2,TRUE,+,1,0.760242775
ENSMUSG00000034647-P,Adipoyl-L-carnitine,0.5,0.666666667,3,0.5,0.666666667,3,,,0,0.485714286,0.328723032,6,2,TRUE,+,1,0.5643734
ENSMUSG00000002319-P,Adipoyl-L-carnitine,0.5,0.666666667,3,0.5,0.666666667,3,,,0,0.142857143,0.787172012,6,2,TRUE,+,1,0.86412164
ENSMUSG00000020308-P,Adipoyl-L-carnitine,0.5,0.666666667,3,0.5,0.666666667,3,,,0,0.142857143,0.787172012,6,2,TRUE,+,1,0.86412164
ENSMUSG00000050910-P,Adipoyl-L-carnitine,-1,0,3,-1,0,3,,,0,-0.714285714,0.110787172,6,2,TRUE,-,-1,0.379335093
ENSMUSG00000061533-P,Adipoyl-L-carnitine,0.5,0.666666667,3,1,0,3,,,0,0.485714286,0.328723032,6,2,TRUE,+,1,0.5643734
ENSMUSG00000028655-P,Adipoyl-L-carnitine,1,0,3,0.5,0.666666667,3,,,0,0.637748139,0.17307111,6,2,TRUE,+,1,0.441709291
ENSMUSG00000026309-P,Adipoyl-L-carnitine,1,0,3,0.5,0.666666667,3,,,0,0.771428571,0.072396501,6,2,TRUE,+,1,0.329024189
ENSMUSG00000021903-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-0.5,0.666666667,3,,,0,-0.028571429,0.957154519,6,2,TRUE,-,-1,0.970493916
ENSMUSG00000005514-P,Adipoyl-L-carnitine,0.5,0.666666667,3,0.5,0.666666667,3,,,0,0.085714286,0.87174344,6,2,TRUE,+,1,0.917270804
ENSMUSG00000047146-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-0.5,0.666666667,3,,,0,-0.428571429,0.396501458,6,2,TRUE,-,-1,0.611492509
ENSMUSG00000040795-P,Adipoyl-L-carnitine,1,0,3,0.5,0.666666667,3,,,0,0.771428571,0.072396501,6,2,TRUE,+,1,0.329024189
ENSMUSG00000024805-P,Adipoyl-L-carnitine,0.5,0.666666667,3,0.5,0.666666667,3,,,0,0.485714286,0.328723032,6,2,TRUE,+,1,0.5643734
ENSMUSG00000032482-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-0.5,0.666666667,3,,,0,-0.485714286,0.328723032,6,2,TRUE,-,-1,0.5643734
ENSMUSG00000020389-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-0.5,0.666666667,3,,,0,-0.428571429,0.396501458,6,2,TRUE,-,-1,0.611492509
ENSMUSG00000005580-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-0.5,0.666666667,3,,,0,-0.028571429,0.957154519,6,2,TRUE,-,-1,0.970493916
ENSMUSG00000030663-P,Adipoyl-L-carnitine,0.5,0.666666667,3,1,0,3,,,0,0.142857143,0.787172012,6,2,TRUE,+,1,0.86412164
ENSMUSG00000036501-P,Adipoyl-L-carnitine,1,0,3,0.5,0.666666667,3,,,0,0.885714286,0.018845481,6,2,TRUE,+,1,0.219055218
ENSMUSG00000035934-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-1,0,3,,,0,-0.257142857,0.622787172,6,2,TRUE,-,-1,0.760242775
ENSMUSG00000003527-P,Adipoyl-L-carnitine,-1,0,3,-1,0,3,,,0,-0.142857143,0.787172012,6,2,TRUE,-,-1,0.86412164
ENSMUSG00000058420-P,Adipoyl-L-carnitine,-1,0,3,-0.5,0.666666667,3,,,0,-0.714285714,0.110787172,6,2,TRUE,-,-1,0.379335093
ENSMUSG00000019907-P,Adipoyl-L-carnitine,0.5,0.666666667,3,0.5,0.666666667,3,,,0,0.485714286,0.328723032,6,2,TRUE,+,1,0.5643734
ENSMUSG00000008690-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-0.5,0.666666667,3,,,0,-0.6,0.208,6,2,TRUE,-,-1,0.470176907
ENSMUSG00000004895-P,Adipoyl-L-carnitine,0.5,0.666666667,3,1,0,3,,,0,0.428571429,0.396501458,6,2,TRUE,+,1,0.611492509
ENSMUSG00000025934-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-0.5,0.666666667,3,,,0,-0.314285714,0.544093294,6,2,TRUE,-,-1,0.709197425
ENSMUSG00000083899-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-0.5,0.666666667,3,,,0,-0.485714286,0.328723032,6,2,TRUE,-,-1,0.5643734
ENSMUSG00000021585-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-1,0,3,,,0,-0.6,0.208,6,2,TRUE,-,-1,0.470176907
ENSMUSG00000001964-P,Adipoyl-L-carnitine,-1,0,3,-0.5,0.666666667,3,,,0,-0.428571429,0.396501458,6,2,TRUE,-,-1,0.611492509
ENSMUSG00000057367-P,Adipoyl-L-carnitine,0.5,0.666666667,3,0.5,0.666666667,3,,,0,0.485714286,0.328723032,6,2,TRUE,+,1,0.5643734
ENSMUSG00000036613-P,Adipoyl-L-carnitine,1,0,3,1,0,3,,,0,0.542857143,0.265702624,6,2,TRUE,+,1,0.516142662
ENSMUSG00000045100-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-1,0,3,,,0,-0.6,0.208,6,2,TRUE,-,-1,0.470176907
ENSMUSG00000044296-P,Adipoyl-L-carnitine,1,0,3,0.866025404,0.333333333,3,,,0,0.81167945,0.049857585,6,2,TRUE,+,1,0.291963435
ENSMUSG00000032633-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-1,0,3,,,0,-0.885714286,0.018845481,6,2,TRUE,-,-1,0.219055218
ENSMUSG00000032724-P,Adipoyl-L-carnitine,1,0,3,0.5,0.666666667,3,,,0,0.657142857,0.156174927,6,2,TRUE,+,1,0.426776158
ENSMUSG00000024235-P,Adipoyl-L-carnitine,0.866025404,0.333333333,3,1,0,3,,,0,0.637535578,0.173260315,6,2,TRUE,+,1,0.441709291
ENSMUSG00000023236-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-0.5,0.666666667,3,,,0,-0.314285714,0.544093294,6,2,TRUE,-,-1,0.709197425
ENSMUSG00000057738-P,Adipoyl-L-carnitine,-1,0,3,-0.5,0.666666667,3,,,0,-0.6,0.208,6,2,TRUE,-,-1,0.470176907
ENSMUSG00000032301-P,Adipoyl-L-carnitine,0.5,0.666666667,3,0.5,0.666666667,3,,,0,0.771428571,0.072396501,6,2,TRUE,+,1,0.329024189
ENSMUSG00000035505-P,Adipoyl-L-carnitine,1,0,3,0.5,0.666666667,3,,,0,0.714285714,0.110787172,6,2,TRUE,+,1,0.379335093
ENSMUSG00000036718-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-1,0,3,,,0,-0.771428571,0.072396501,6,2,TRUE,-,-1,0.329024189
ENSMUSG00000028885-P,Adipoyl-L-carnitine,0.866025404,0.333333333,3,1,0,3,,,0,0.333947207,0.517700208,6,2,TRUE,+,1,0.693081857
ENSMUSG00000028441-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-0.5,0.666666667,3,,,0,-0.828571429,0.041562682,6,2,TRUE,-,-1,0.275968185
ENSMUSG00000019080-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-0.5,0.666666667,3,,,0,-0.2,0.704,6,2,TRUE,-,-1,0.811676975
ENSMUSG00000018199-P,Adipoyl-L-carnitine,1,0,3,0.5,0.666666667,3,,,0,0.371428571,0.468478134,6,2,TRUE,+,1,0.659230948
ENSMUSG00000024170-P,Adipoyl-L-carnitine,-1,0,3,-0.5,0.666666667,3,,,0,-0.257142857,0.622787172,6,2,TRUE,-,-1,0.760242775
ENSMUSG00000050822-P,Adipoyl-L-carnitine,-1,0,3,-0.5,0.666666667,3,,,0,-0.714285714,0.110787172,6,2,TRUE,-,-1,0.379335093
ENSMUSG00000003099-P,Adipoyl-L-carnitine,0.5,0.666666667,3,1,0,3,,,0,0.6,0.208,6,2,TRUE,+,1,0.470176907
ENSMUSG00000028772-P,Adipoyl-L-carnitine,-1,0,3,-0.5,0.666666667,3,,,0,-0.542857143,0.265702624,6,2,TRUE,-,-1,0.516142662
ENSMUSG00000035133-P,Adipoyl-L-carnitine,1,0,3,1,0,3,,,0,0.657142857,0.156174927,6,2,TRUE,+,1,0.426776158
ENSMUSG00000013858-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-0.5,0.666666667,3,,,0,-0.542857143,0.265702624,6,2,TRUE,-,-1,0.516142662
ENSMUSG00000024921-P,Adipoyl-L-carnitine,0.5,0.666666667,3,1,0,3,,,0,0.942857143,0.004804665,6,2,TRUE,+,1,0.149884353
ENSMUSG00000030016-P,Adipoyl-L-carnitine,1,0,3,1,0,3,,,0,1,0,6,2,TRUE,+,1,0
ENSMUSG00000050493-P,Adipoyl-L-carnitine,0.5,0.666666667,3,0.5,0.666666667,3,,,0,0.142857143,0.787172012,6,2,TRUE,+,1,0.86412164
ENSMUSG00000043059-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-0.5,0.666666667,3,,,0,-0.028571429,0.957154519,6,2,TRUE,-,-1,0.970493916
ENSMUSG00000048200-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-1,0,3,,,0,-0.714285714,0.110787172,6,2,TRUE,-,-1,0.379335093
ENSMUSG00000005510-P,Adipoyl-L-carnitine,1,0,3,0.5,0.666666667,3,,,0,0.6,0.208,6,2,TRUE,+,1,0.470176907
ENSMUSG00000035873-P,Adipoyl-L-carnitine,1,0,3,1,0,3,,,0,0.142857143,0.787172012,6,2,TRUE,+,1,0.86412164
ENSMUSG00000030008-P,Adipoyl-L-carnitine,-1,0,3,-0.5,0.666666667,3,,,0,-0.6,0.208,6,2,TRUE,-,-1,0.470176907
ENSMUSG00000021377-P,Adipoyl-L-carnitine,0.5,0.666666667,3,0.5,0.666666667,3,,,0,0.885714286,0.018845481,6,2,TRUE,+,1,0.219055218
ENSMUSG00000032641-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-1,0,3,,,0,-0.371428571,0.468478134,6,2,TRUE,-,-1,0.659230948
ENSMUSG00000022711-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-1,0,3,,,0,-0.085714286,0.87174344,6,2,TRUE,-,-1,0.917270804
ENSMUSG00000056054-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-0.5,0.666666667,3,,,0,-0.550782484,0.257369332,6,2,TRUE,-,-1,0.512257887
ENSMUSG00000062937-P,Adipoyl-L-carnitine,0.5,0.666666667,3,0.5,0.666666667,3,,,0,0.428571429,0.396501458,6,2,TRUE,+,1,0.611492509
ENSMUSG00000018372-P,Adipoyl-L-carnitine,1,0,3,0.5,0.666666667,3,,,0,0.771428571,0.072396501,6,2,TRUE,+,1,0.329024189
ENSMUSG00000017405-P,Adipoyl-L-carnitine,0.5,0.666666667,3,0.5,0.666666667,3,,,0,0.314285714,0.544093294,6,2,TRUE,+,1,0.709197425
ENSMUSG00000040158-P,Adipoyl-L-carnitine,-1,0,3,-1,0,3,,,0,-0.608759587,0.199660189,6,2,TRUE,-,-1,0.46557636
ENSMUSG00000019897-P,Adipoyl-L-carnitine,0.5,0.666666667,3,1,0,3,,,0,0.371428571,0.468478134,6,2,TRUE,+,1,0.659230948
ENSMUSG00000031751-P,Adipoyl-L-carnitine,-1,0,3,-0.5,0.666666667,3,,,0,-0.885714286,0.018845481,6,2,TRUE,-,-1,0.219055218
ENSMUSG00000029623-P,Adipoyl-L-carnitine,0.5,0.666666667,3,1,0,3,,,0,0.657142857,0.156174927,6,2,TRUE,+,1,0.426776158
ENSMUSG00000030691-P,Adipoyl-L-carnitine,0.5,0.666666667,3,0.5,0.666666667,3,,,0,0.028571429,0.957154519,6,2,TRUE,+,1,0.970493916
ENSMUSG00000017548-P,Adipoyl-L-carnitine,0.5,0.666666667,3,1,0,3,,,0,0.428571429,0.396501458,6,2,TRUE,+,1,0.611492509
ENSMUSG00000035640-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-1,0,3,,,0,-0.542857143,0.265702624,6,2,TRUE,-,-1,0.516142662
ENSMUSG00000024168-P,Adipoyl-L-carnitine,1,0,3,0.5,0.666666667,3,,,0,0.085714286,0.87174344,6,2,TRUE,+,1,0.917270804
ENSMUSG00000001687-P,Adipoyl-L-carnitine,1,0,3,1,0,3,,,0,0.828571429,0.041562682,6,2,TRUE,+,1,0.275968185
ENSMUSG00000041438-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-1,0,3,,,0,-0.085714286,0.87174344,6,2,TRUE,-,-1,0.917270804
ENSMUSG00000029790-P,Adipoyl-L-carnitine,1,0,3,0.5,0.666666667,3,,,0,0.428571429,0.396501458,6,2,TRUE,+,1,0.611492509
ENSMUSG00000001855-P,Adipoyl-L-carnitine,-1,0,3,-0.5,0.666666667,3,,,0,-0.6,0.208,6,2,TRUE,-,-1,0.470176907
ENSMUSG00000028826-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-0.5,0.666666667,3,,,0,-0.714285714,0.110787172,6,2,TRUE,-,-1,0.379335093
ENSMUSG00000036499-P,Adipoyl-L-carnitine,1,0,3,1,0,3,,,0,0.828571429,0.041562682,6,2,TRUE,+,1,0.275968185
ENSMUSG00000026341-P,Adipoyl-L-carnitine,1,0,3,0.5,0.666666667,3,,,0,0.485714286,0.328723032,6,2,TRUE,+,1,0.5643734
ENSMUSG00000047264-P,Adipoyl-L-carnitine,0.5,0.666666667,3,0.5,0.666666667,3,,,0,0.314285714,0.544093294,6,2,TRUE,+,1,0.709197425
ENSMUSG00000036478-P,Adipoyl-L-carnitine,0.5,0.666666667,3,1,0,3,,,0,0.428571429,0.396501458,6,2,TRUE,+,1,0.611492509
ENSMUSG00000032238-P,Adipoyl-L-carnitine,1,0,3,0.5,0.666666667,3,,,0,0.942857143,0.004804665,6,2,TRUE,+,1,0.149884353
ENSMUSG00000021244-P,Adipoyl-L-carnitine,1,0,3,1,0,3,,,0,0.885714286,0.018845481,6,2,TRUE,+,1,0.219055218
ENSMUSG00000027690-P,Adipoyl-L-carnitine,1,0,3,0.5,0.666666667,3,,,0,0.840668002,0.036057573,6,2,TRUE,+,1,0.26464308
ENSMUSG00000029550-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-0.5,0.666666667,3,,,0,-0.542857143,0.265702624,6,2,TRUE,-,-1,0.516142662
ENSMUSG00000096971-P,Adipoyl-L-carnitine,0.5,0.666666667,3,1,0,3,,,0,0.314285714,0.544093294,6,2,TRUE,+,1,0.709197425
ENSMUSG00000002455-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-1,0,3,,,0,-0.257142857,0.622787172,6,2,TRUE,-,-1,0.760242775
ENSMUSG00000087368-P,Adipoyl-L-carnitine,-1,0,3,-0.5,0.666666667,3,,,0,-0.428571429,0.396501458,6,2,TRUE,-,-1,0.611492509
ENSMUSG00000030782-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-0.5,0.666666667,3,,,0,-0.657142857,0.156174927,6,2,TRUE,-,-1,0.426776158
ENSMUSG00000051074-P,Adipoyl-L-carnitine,1,0,3,0.5,0.666666667,3,,,0,0.428571429,0.396501458,6,2,TRUE,+,1,0.611492509
ENSMUSG00000049739-P,Adipoyl-L-carnitine,1,0,3,0.5,0.666666667,3,,,0,0.428571429,0.396501458,6,2,TRUE,+,1,0.611492509
ENSMUSG00000091549-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-0.5,0.666666667,3,,,0,-0.485714286,0.328723032,6,2,TRUE,-,-1,0.5643734
ENSMUSG00000032372-P,Adipoyl-L-carnitine,1,0,3,0.5,0.666666667,3,,,0,0.428571429,0.396501458,6,2,TRUE,+,1,0.611492509
ENSMUSG00000032009-P,Adipoyl-L-carnitine,0.5,0.666666667,3,0.5,0.666666667,3,,,0,0.142857143,0.787172012,6,2,TRUE,+,1,0.86412164
ENSMUSG00000031864-P,Adipoyl-L-carnitine,0.5,0.666666667,3,0.5,0.666666667,3,,,0,0.085714286,0.87174344,6,2,TRUE,+,1,0.917270804
ENSMUSG00000030560-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-0.5,0.666666667,3,,,0,-0.314285714,0.544093294,6,2,TRUE,-,-1,0.709197425
ENSMUSG00000053012-P,Adipoyl-L-carnitine,0.5,0.666666667,3,0.5,0.666666667,3,,,0,0.371428571,0.468478134,6,2,TRUE,+,1,0.659230948
ENSMUSG00000043639-P,Adipoyl-L-carnitine,1,0,3,0.5,0.666666667,3,,,0,0.6,0.208,6,2,TRUE,+,1,0.470176907
ENSMUSG00000029291-P,Adipoyl-L-carnitine,0.5,0.666666667,3,0.5,0.666666667,3,,,0,0.2,0.704,6,2,TRUE,+,1,0.811676975
ENSMUSG00000058492-P,Adipoyl-L-carnitine,0.5,0.666666667,3,0.5,0.666666667,3,,,0,0.463816829,0.354164298,6,2,TRUE,+,1,0.583475667
ENSMUSG00000041408-P,Adipoyl-L-carnitine,0.5,0.666666667,3,0.5,0.666666667,3,,,0,0.2,0.704,6,2,TRUE,+,1,0.811676975
ENSMUSG00000071180-P,Adipoyl-L-carnitine,1,0,3,0.5,0.666666667,3,,,0,0.6,0.208,6,2,TRUE,+,1,0.470176907
ENSMUSG00000021254-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-0.5,0.666666667,3,,,0,-0.2,0.704,6,2,TRUE,-,-1,0.811676975
ENSMUSG00000020477-P,Adipoyl-L-carnitine,0.5,0.666666667,3,0.5,0.666666667,3,,,0,0.314285714,0.544093294,6,2,TRUE,+,1,0.709197425
ENSMUSG00000103657-P,Adipoyl-L-carnitine,1,0,3,0.866025404,0.333333333,3,,,0,0.637748139,0.17307111,6,2,TRUE,+,1,0.441709291
ENSMUSG00000026896-P,Adipoyl-L-carnitine,0.5,0.666666667,3,0.5,0.666666667,3,,,0,0.2,0.704,6,2,TRUE,+,1,0.811676975
ENSMUSG00000020248-P,Adipoyl-L-carnitine,1,0,3,1,0,3,,,0,0.771428571,0.072396501,6,2,TRUE,+,1,0.329024189
ENSMUSG00000021482-P,Adipoyl-L-carnitine,1,0,3,0.5,0.666666667,3,,,0,0.314285714,0.544093294,6,2,TRUE,+,1,0.709197425
ENSMUSG00000023249-P,Adipoyl-L-carnitine,1,0,3,0.5,0.666666667,3,,,0,0.942857143,0.004804665,6,2,TRUE,+,1,0.149884353
ENSMUSG00000072704-P,Adipoyl-L-carnitine,1,0,3,1,0,3,,,0,0.828571429,0.041562682,6,2,TRUE,+,1,0.275968185
ENSMUSG00000031657-P,Adipoyl-L-carnitine,1,0,3,0.5,0.666666667,3,,,0,0.428571429,0.396501458,6,2,TRUE,+,1,0.611492509
ENSMUSG00000046947-P,Adipoyl-L-carnitine,-1,0,3,-0.5,0.666666667,3,,,0,-0.828571429,0.041562682,6,2,TRUE,-,-1,0.275968185
ENSMUSG00000001441-P,Adipoyl-L-carnitine,1,0,3,1,0,3,,,0,0.542857143,0.265702624,6,2,TRUE,+,1,0.516142662
ENSMUSG00000037742-P,Adipoyl-L-carnitine,1,0,3,0.5,0.666666667,3,,,0,0.771428571,0.072396501,6,2,TRUE,+,1,0.329024189
ENSMUSG00000001054-P,Adipoyl-L-carnitine,-1,0,3,-1,0,3,,,0,-0.657142857,0.156174927,6,2,TRUE,-,-1,0.426776158
ENSMUSG00000037326-P,Adipoyl-L-carnitine,0.5,0.666666667,3,0.5,0.666666667,3,,,0,0.6,0.208,6,2,TRUE,+,1,0.470176907
ENSMUSG00000046351-P,Adipoyl-L-carnitine,1,0,3,0.5,0.666666667,3,,,0,0.085714286,0.87174344,6,2,TRUE,+,1,0.917270804
ENSMUSG00000056598-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-0.5,0.666666667,3,,,0,-0.2,0.704,6,2,TRUE,-,-1,0.811676975
ENSMUSG00000037736-P,Adipoyl-L-carnitine,0.5,0.666666667,3,1,0,3,,,0,0.485714286,0.328723032,6,2,TRUE,+,1,0.5643734
ENSMUSG00000031918-P,Adipoyl-L-carnitine,1,0,3,1,0,3,,,0,0.542857143,0.265702624,6,2,TRUE,+,1,0.516142662
ENSMUSG00000019464-P,Adipoyl-L-carnitine,1,0,3,0.5,0.666666667,3,,,0,0.371428571,0.468478134,6,2,TRUE,+,1,0.659230948
ENSMUSG00000025437-P,Adipoyl-L-carnitine,1,0,3,0.5,0.666666667,3,,,0,0.771428571,0.072396501,6,2,TRUE,+,1,0.329024189
ENSMUSG00000051224-P,Adipoyl-L-carnitine,0.5,0.666666667,3,0.5,0.666666667,3,,,0,0.405839725,0.424662508,6,2,TRUE,+,1,0.630177419
ENSMUSG00000002844-P,Adipoyl-L-carnitine,-1,0,3,-1,0,3,,,0,-0.828571429,0.041562682,6,2,TRUE,-,-1,0.275968185
ENSMUSG00000029270-P,Adipoyl-L-carnitine,-1,0,3,-0.5,0.666666667,3,,,0,-0.771428571,0.072396501,6,2,TRUE,-,-1,0.329024189
ENSMUSG00000053749-P,Adipoyl-L-carnitine,1,0,3,0.866025404,0.333333333,3,,,0,0.880406274,0.020598735,6,2,TRUE,+,1,0.224615767
ENSMUSG00000068335-P,Adipoyl-L-carnitine,0.5,0.666666667,3,1,0,3,,,0,0.828571429,0.041562682,6,2,TRUE,+,1,0.275968185
ENSMUSG00000021215-P,Adipoyl-L-carnitine,0.5,0.666666667,3,1,0,3,,,0,0.714285714,0.110787172,6,2,TRUE,+,1,0.379335093
ENSMUSG00000028133-P,Adipoyl-L-carnitine,0.5,0.666666667,3,1,0,3,,,0,0.428571429,0.396501458,6,2,TRUE,+,1,0.611492509
ENSMUSG00000031112-P,Adipoyl-L-carnitine,1,0,3,0.5,0.666666667,3,,,0,0.428571429,0.396501458,6,2,TRUE,+,1,0.611492509
ENSMUSG00000028700-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-1,0,3,,,0,-0.6,0.208,6,2,TRUE,-,-1,0.470176907
ENSMUSG00000032018-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-1,0,3,,,0,-0.657142857,0.156174927,6,2,TRUE,-,-1,0.426776158
ENSMUSG00000030304-P,Adipoyl-L-carnitine,0.5,0.666666667,3,0.5,0.666666667,3,,,0,0.542857143,0.265702624,6,2,TRUE,+,1,0.516142662
ENSMUSG00000030265-P,Adipoyl-L-carnitine,1,0,3,1,0,3,,,0,0.657142857,0.156174927,6,2,TRUE,+,1,0.426776158
ENSMUSG00000028383-P,Adipoyl-L-carnitine,0.5,0.666666667,3,0.5,0.666666667,3,,,0,0.028571429,0.957154519,6,2,TRUE,+,1,0.970493916
ENSMUSG00000020752-P,Adipoyl-L-carnitine,-1,0,3,-1,0,3,,,0,-0.142857143,0.787172012,6,2,TRUE,-,-1,0.86412164
ENSMUSG00000042797-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-1,0,3,,,0,-0.542857143,0.265702624,6,2,TRUE,-,-1,0.516142662
ENSMUSG00000045817-P,Adipoyl-L-carnitine,1,0,3,1,0,3,,,0,0.142857143,0.787172012,6,2,TRUE,+,1,0.86412164
ENSMUSG00000031808-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-1,0,3,,,0,-0.885714286,0.018845481,6,2,TRUE,-,-1,0.219055218
ENSMUSG00000007476-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-1,0,3,,,0,-0.371428571,0.468478134,6,2,TRUE,-,-1,0.659230948
ENSMUSG00000041308-P,Adipoyl-L-carnitine,1,0,3,0.5,0.666666667,3,,,0,0.428571429,0.396501458,6,2,TRUE,+,1,0.611492509
ENSMUSG00000034579-P,Adipoyl-L-carnitine,1,0,3,0.5,0.666666667,3,,,0,0.927633657,0.007665844,6,2,TRUE,+,1,0.168689448
ENSMUSG00000090877-P,Adipoyl-L-carnitine,0.5,0.666666667,3,0.5,0.666666667,3,,,0,0.314285714,0.544093294,6,2,TRUE,+,1,0.709197425
ENSMUSG00000044813-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-0.5,0.666666667,3,,,0,-0.314285714,0.544093294,6,2,TRUE,-,-1,0.709197425
ENSMUSG00000030268-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-0.5,0.666666667,3,,,0,-0.666736691,0.148089799,6,2,TRUE,-,-1,0.420017268
ENSMUSG00000090110-P,Adipoyl-L-carnitine,-1,0,3,-0.5,0.666666667,3,,,0,-0.6,0.208,6,2,TRUE,-,-1,0.470176907
ENSMUSG00000048106-P,Adipoyl-L-carnitine,1,0,3,0.5,0.666666667,3,,,0,0.942857143,0.004804665,6,2,TRUE,+,1,0.149884353
ENSMUSG00000046157-P,Adipoyl-L-carnitine,-0.5,0.666666667,3,-0.5,0.666666667,3,,,0,-0.142857143,0.787172012,6,2,TRUE,-,-1,0.86412164
ENSMUSG00000047067-P,Adipoyl-L-carnitine,-1,0,3,-0.5,0.666666667,3,,,0,-0.428571429,0.396501458,6,2,TRUE,-,-1,0.611492509
ENSMUSG00000067928-P,Adipoyl-L-carnitine,1,0,3,0.5,0.666666667,3,,,0,0.428571429,0.396501458,6,2,TRUE,+,1,0.611492509
