,LPS944_160124,LPS945_160124,LPS946_160124,LPS947_160124,LPS948_160124,LPS949_160124,LPS950_160124,LPS951_160124,LPS952_160124,LPS953_160124,LPS955_160124,LPS956_160124,LPS957_160124,LPS958_160124,LPS959_160124,LPS960_160124,LPS961_160124,LPS962_160124,LPS963_160124,LPS934_150124,LPS935_150124,LPS936_150124,LPS939_150124,LPS940_150124,LPS941_150124,LPS942_150124,pls_74_12012022,pls_71_a_12012022,pls_106_13012022,pls_104_13012022,pls_102_13012022,pls_100_13012022,pls_103_14012022,pls_101_REP_14012022,pls_75_13012022,DSS73_REP_190124,DSS76_REP_190124,DSS77_REP_190124,DSST0.7_180124,DSS107_190124,DSS901_190124,DSS902_190124,DSST1.5_190124,DSST1.6_190124,DSST1.7_190124,DSST1.8_190124,pls_116_12012022,pls_118_a_12012022,pls_119_13012022,pls_89_14012022,pls_120_13012022,pls_88_13012022,DSS85_230124,DSS87_230124,DSS90_230124,DSS117_REP_310124,DSS122_230124,DSS906_230124,DSS907_230124,DSST3.6_230124,DSST3.7_230124,DSST3.8_230124,pls_129_12012022,pls_127_a_12012022,pls_70_a_12012022,pls_97_13012022,pls_123_13012022,pls_96a_14012022,pls_128_rep_14012022,pls_126_14012022,pls_124_14012022,pls_125_13012022,DSS91_REP_310124,DSS94_250124,DSS95_250124,DSS125_250124,DSS126_250124,DSS127_250124,DSS129_250124,DSS912_REP_250124,DSST5.5_REP_250124,DSST5.6_REP_250124,DSST5.8_250124,VECPAC_3307_290124,VECPAC_3319_290124,VECPAC_3329_290124,VECPAC_3336_290124,VECPAC_3337_290124,VECPAC_3354_290124,VECPAC_3371_290124,VECPAC3302_260124,VECPAC3353_260124,VECPAC3369_260124,VECPAC3673_250124,VECPAC3674_250124,VECPAC3675_250124,VECPAC3677_250124,VECPAC3678_250124,VECPAC3679_250124,VECPAC3680_250124,VECPAC3688_260124,VECPAC3697_260124,VECPAC_3352_290124,VECPAC_3355_290124,VECPAC_3664_290124,VECPAC_3665_290124,VECPAC_3689_290124,VECPAC3296_300124,VECPAC3303_300124,VECPAC3304_300124,VECPAC3306_300124,VECPAC3318_300124,VECPAC3328_300124,VECPAC3330_300124,VECPAC3334_300124,VECPAC3356_300124,VECPAC3370_300124
Pyrrole-2-carboxylic acid,-0.179390175,-0.215713007,0.509831549,-0.140224953,0.042365085,-0.389481927,-0.458980906,-0.722332688,-0.665817196,-0.534756702,-0.066559383,-0.158479737,-0.089353032,-0.300650013,-0.089174155,-0.495961105,-0.280709236,-0.427187285,0.121345706,0.083127909,-0.073352997,-0.223806415,-0.062226658,-0.371647786,-0.192291797,0.112023081,-0.910554591,-1.251308951,-0.084938992,-1.467914034,-0.33537549,-0.228608989,-0.314377711,-0.689331135,-1.024955446,0.043472881,-0.155253292,-0.142267789,1.949627426,0.004085275,1.701060033,1.691532628,2.085729754,1.997347641,0.339558836,1.2605115,-0.668179637,-1.158306199,-1.273080601,-1.203250899,-1.198324446,-0.934395083,2.007978971,0.179569658,-0.494506332,0.541641553,2.074631916,1.484457697,3.064946182,1.592300647,1.912247981,0.873387765,-1.373616101,-1.210982701,-1.140628482,-1.372564559,-0.748333492,-1.398233416,-1.322855447,-1.395292417,-0.997392166,-1.364024727,-0.307153976,0.741286449,-0.283612008,1.609092828,2.61823162,0.287519458,0.768326348,1.416431634,1.459925771,2.09543081,1.068014954,-0.068494392,0.025268518,0.012454608,0.505933514,-0.181217326,-0.276828338,-0.058294007,-0.356631526,0.126720511,0.259707335,-0.029012925,-0.430048292,0.031543328,-0.280788064,-0.057816239,0.193648465,-0.378405964,0.080064039,-0.021829006,-0.144760036,-0.416654847,-0.226564035,-0.328977755,-0.457755097,-0.746201351,-0.210479644,-0.055135684,-0.324881996,-0.44999414,-0.803757342,-0.759065279,-0.296883393,0.15591901,-0.832856565
"Pyrrolo[1,2-a]pyrazine-1,4-dione, hexahydro-3-(2-methylpropyl)",-0.32659334,-0.30361239,-0.32366524,-0.32658877,-0.32661073,-0.32663719,-0.32672128,-0.32660749,-0.32669101,-0.3266127,-0.32654902,-0.32663833,-0.32659574,-0.32663123,-0.30316807,-0.32666574,-0.32669124,-0.32668298,-0.32653621,-0.32635685,-0.32649842,-0.32650373,-0.32656356,-0.32648258,-0.27032928,-0.32645811,-0.27985769,-0.25955664,-0.30218844,0.13875433,-0.31873564,-0.30692096,-0.25433793,-0.28937772,-0.3162189,3.44922172,0.52740741,1.90907942,-0.32603271,6.25006596,-0.32601746,-0.3258499,-0.32585265,-0.32612659,-0.32638497,-0.32620575,-0.20726394,-0.29601417,-0.28265448,-0.32696282,-0.28258747,-0.30370348,-0.09790627,0.5417278,2.90665217,1.97814559,-0.32657644,-0.3264953,-0.3260998,-0.32589651,-0.32577385,-0.32618202,-0.17710868,-0.25855088,-0.14928457,0.17541025,-0.27294115,0.33174727,0.60111955,-0.19832529,-0.11741017,-0.10950575,2.1933679,1.4832457,5.93341296,2.81700485,0.8520786,2.39592021,1.81662456,-0.32623579,-0.32608939,-0.3263512,-0.3264453,-0.32651696,-0.32641096,-0.32645714,-0.32625442,-0.32655286,-0.31003226,-0.32659538,-0.30748532,-0.32645807,-0.32650856,-0.32654276,-0.32657393,-0.32666286,-0.32670388,-0.3266269,-0.32654329,-0.32666689,-0.32648402,-0.32664657,-0.32658341,-0.3267397,-0.32674254,-0.3266036,-0.32671343,-0.32673142,-0.32666846,-0.32654595,-0.32662151,-0.3265879,-0.32660084,-0.32672223,-0.32664074,-0.32645605,-0.32683717
"Pyrrolo[1,2-a]pyrazine-3-propanamide, 2,3,6,7,8,8a-hexahydro-1,4-dioxo-",-0.29822293,-0.30204029,-0.28599613,-0.2976172,-0.30052705,-0.30403343,-0.31517428,-0.30009793,3.50012469,-0.3007886,-0.29235057,-0.30418415,-0.29854188,-0.30324367,-0.29422452,-0.30781608,1.11417979,-0.31009959,-0.29065326,-0.26688989,-0.28564623,-0.28635003,-0.29427813,-0.28354856,-0.28834929,-0.28030593,-0.3407556,-0.3501828,-0.34722922,-0.23034515,-0.325182,-0.33268781,-0.34004596,-0.35825174,-0.34833943,-0.34237499,-0.34213472,-0.3318248,-0.22394179,0.01603583,-0.22192208,-0.19972014,-0.20008517,-0.23638124,-0.27061495,-0.2468699,-0.35278544,-0.35496288,-0.34945946,-0.34717747,-0.35632474,-0.34370297,-0.31941298,-0.33110173,-0.3374042,-0.33190033,-0.29598395,-0.28523301,-0.23283157,-0.20589619,-0.18964424,-0.24372573,0.50306501,-0.35859613,-0.28065738,-0.22071824,-0.35400032,-0.2751314,-0.25879772,-0.36644829,-0.35228163,-0.36729243,0.01408913,-0.33378247,-0.32804803,0.08015162,-0.30098865,0.31088314,-0.34690061,-0.2508498,-0.23145261,-0.2661402,-0.27860914,-0.28810334,-0.27405906,-0.28017726,2.35230354,-0.29286049,-0.28921523,4.72374662,-0.2875306,-0.28030015,-0.28699075,-0.29152181,-0.29565131,-0.307434,-0.3128692,-0.30266984,-0.29159151,-0.30796835,-0.28373837,-0.30527632,-0.29690745,-0.31761506,-0.31799152,-0.29958222,0.43034269,2.20030333,-0.30817691,4.15719832,4.41378834,3.35050149,-0.29921721,0.17736068,4.8095748,3.31991695,-0.33053039
Quazodine,-0.272116337,-0.272233301,-0.271741706,-0.272097777,-0.272186935,-0.272294372,-0.272635729,-0.272173787,-0.272512871,-0.27219495,0.349541516,-0.27229899,-0.27212611,-0.272270173,-0.271993825,0.108013646,-0.272513803,-0.27248024,-0.003649627,-0.271156287,-0.271730985,-0.271752549,0.295235626,-0.271666712,-0.163997842,-0.271567357,-0.268618338,-0.264329849,-0.1982284,-0.208426722,-0.272942368,-0.198159158,-0.257375356,-0.238208895,-0.094148845,-0.273469164,-0.273461802,-0.273145904,-0.269840349,-0.273196626,-0.269778465,8.751774802,-0.269109378,-0.270221496,-0.271270423,3.821075926,-0.259398005,-0.209774556,-0.21657558,-0.086731441,-0.158178625,-0.121020827,-0.272765604,-0.273123749,-0.273316858,-0.273148219,-0.272047734,-0.271718323,-0.270112734,4.932141839,-0.268789466,-0.270446533,-0.221102483,-0.098923744,-0.237696235,-0.237254379,-0.244407348,-0.218651417,-0.220375976,-0.179446365,-0.217318829,-0.179104913,-0.273528127,-0.273205888,-0.273030183,-0.273390791,-0.272201079,-0.273571907,-0.27360783,-0.270664816,-0.270070482,1.816516264,-0.271515367,-0.271806271,-0.271375952,0.095932441,-0.270740442,-0.271952031,-0.271840339,-0.272124635,-0.046197324,-0.27156718,-0.271772181,-0.271911014,-0.272037542,-0.272398566,-0.272565101,0.685868237,0.538974976,0.276464933,-0.271672527,-0.272332454,-0.27207603,0.65242336,-0.27272205,-0.272157986,0.408050885,-0.272676919,-0.272421329,1.07728351,2.823817069,-0.272094274,-0.272146802,0.526574075,0.500690844,1.466455234,-0.273106243
"Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-",-0.27008987,-0.38700761,0.99252484,-0.19969704,0.06143532,-0.28252364,-0.35150751,-0.28689397,-0.23050381,-0.49243555,-0.5412968,-0.30000783,-0.5071792,-0.33440983,-0.5528459,-0.55591169,-0.37978834,-0.53771856,-0.50340665,-0.16337511,-0.22187885,-0.23640392,-0.47066749,-0.45798453,-0.5237153,-0.49390484,-0.39488568,-0.44345251,0.24583034,-0.61443335,-0.05527847,-0.07010874,-0.15596531,-0.22979942,-0.41174219,-0.6127839,0.36365156,0.55446287,-0.26206049,-0.6117739,0.74541611,0.80506544,1.70062452,1.57294034,0.73675007,2.38986382,-0.32437172,-0.47797911,-0.54188624,-0.47557831,-0.47620428,-0.37613554,2.42316933,0.69004205,-0.61221947,0.50561979,7.85627983,1.48421093,1.68037815,0.97424932,0.95637624,-0.20739369,-0.54955141,-0.48837918,-0.49302695,-0.54885079,-0.2999193,-0.61527935,-0.55619974,-0.54238236,-0.44066779,-0.55084446,-0.61300241,-0.61180822,-0.61115708,2.36921293,2.64863362,-0.61316465,-0.61329778,1.4879717,2.27548474,1.08996792,0.9141548,0.09142715,-0.55694045,-0.51003096,-0.60267152,-0.53170391,-0.28350382,-0.47657156,-0.35974762,-0.40667891,-0.23037116,0.11077999,-0.20320189,-0.03539165,-0.33305058,-0.26795324,-0.17864958,-0.36249175,-0.27880004,-0.48386973,-0.23197211,-0.39720606,-0.23786035,-0.48965086,-0.15933509,-0.53896649,-0.52802751,-0.20460829,-0.47858342,-0.55003325,-0.47484812,-0.38729583,-0.55066639,0.15228327,-0.37407862
"Quinoline, 2,4-dimethyl-",-0.305336363,-0.305639115,-0.304366666,-0.305288323,-0.305519101,-0.305797189,-0.306680761,-0.305485067,-0.306362753,-0.305539844,-0.304870631,-0.305809143,-0.305361659,-0.305734554,-0.238081879,-0.306097188,-0.255352655,-0.306278291,-0.304736019,-0.302851365,-0.304338915,-0.304394733,-0.305023504,-0.304172551,-0.304553292,-0.30391538,-0.050640949,-0.091310421,-0.044045232,-0.097778505,0.10417533,0.003330964,0.008202385,-0.126919572,-0.063366725,3.920433789,4.612277461,2.286775762,-0.299445185,4.963117996,-0.299285004,-0.297524186,-0.240499837,-0.300431748,-0.303146797,-0.301263595,-0.110440216,-0.10384137,-0.064349888,-0.050240668,-0.115940163,-0.023167464,-0.307016929,2.087377709,3.568110238,3.645045514,-0.305158791,-0.304306143,-0.300150227,-0.298014004,-0.296725074,-0.301014234,-0.18213826,-0.128860707,-0.160183068,-0.190025216,-0.101852801,-0.236758143,-0.156676234,-0.193806614,-0.088936503,-0.195782769,-0.308990646,1.743377462,-0.307701768,-0.308635166,-0.30555571,5.550640574,-0.309196951,-0.301579239,-0.300040863,-0.302791907,-0.303780809,-0.304533787,-0.303419946,-0.303905175,-0.301774989,-0.304911073,-0.23630435,-0.305357842,-0.304488363,-0.303914922,-0.304445548,-0.304804903,-0.30513241,-0.306066886,-0.306497947,-0.250246396,-0.304810431,-0.306109264,-0.304187604,-0.305895762,-0.305232034,-0.306874337,-0.306904194,-0.305444167,-0.306598269,-0.306787376,-0.306125805,-0.304838379,-0.305632422,-0.305279255,-0.305415219,-0.306690822,-0.305834522,-0.303893694,-0.307898642
Ribitol,-0.55963441,-0.55966739,-0.55952881,-0.53606238,-0.55965432,-0.55185666,-0.55978082,-0.52818202,-0.55974619,-0.55965657,-0.55958369,-0.5596859,-0.55963717,-0.55967778,-0.55959988,-0.55971727,-0.55974646,-0.55973699,-0.55956903,-0.53196792,-0.55952579,-0.52734485,-0.55960034,-0.53932669,-0.55954913,-0.54289522,-0.17962803,-0.39130631,-0.56005769,0.02483609,0.50472238,-0.55993209,0.35637751,-0.56015289,-0.56006728,0.51598589,0.01345614,0.6415071,1.19630637,0.61795412,0.99088129,-0.3242026,0.67402212,0.8594836,1.18479721,0.93473564,0.06369551,-0.16142788,-0.23997597,-0.56005724,-0.56013625,-0.56002723,0.31309336,1.79830285,-0.01760159,1.30968518,6.19947814,0.84445401,2.3387473,2.58897714,-0.0792537,3.40261073,-0.56021508,-0.56015586,-0.56016864,-0.36983364,-0.56011617,-0.56020558,-0.56016483,-0.56022368,-0.56010132,-0.56023097,0.18247336,0.2452227,0.42385972,0.07725534,2.65199126,1.43342917,1.14832009,0.72937362,-0.55905771,1.04477124,0.90620761,-0.55954701,-0.55942571,-0.55947855,-0.55924657,-0.5595881,-0.55955661,-0.49831052,-0.48187272,-0.44612938,-0.52408811,-0.40420096,-0.45217316,-0.45217686,-0.55976092,-0.44655201,-0.40275417,-0.46868808,-0.54015303,-0.48558386,-0.48493976,-0.51677137,-0.44654764,-0.41134441,-0.54023541,-0.45868264,-0.55724144,-0.49582333,-0.46226158,-0.5408365,0.03559982,-0.48564435,-0.37905354,-0.46264961,-0.38596787
"Ribonic acid, 2,3,4,5-tetrakis-",0.427013813,-0.326300353,-0.727573142,-0.166471929,0.512013025,-0.143784761,-0.300610689,0.291305801,0.141058629,-0.030046437,-0.849504241,0.561394616,0.48667691,0.461711167,-0.271064681,-0.719765507,-0.196462512,-0.152153612,-0.064747982,-0.529777708,0.705654411,-0.617001948,-0.113902533,-0.325103427,-0.849491147,-0.848160765,-0.381562623,-0.778232569,-0.772252906,-0.766520249,-0.688745009,-0.341065128,-0.73345822,-0.407693259,-0.336968016,-0.544207117,0.051010612,0.22816987,-0.7788547,-0.317194635,1.998838986,2.352480271,-0.530290666,-0.022082572,0.670518515,1.201369336,-0.73694951,-0.728569801,-0.743788033,-0.716266777,-0.509291485,-0.228771503,0.905304211,0.527407756,0.345313716,0.189815333,0.641465305,0.531723653,5.321921007,1.428729483,6.302427805,2.347168042,-0.576049726,-0.598708484,-0.573614557,-0.614984327,-0.467429211,-0.583846598,-0.505515674,-0.536684968,-0.431802696,-0.6036039,0.136397423,-0.672073406,-0.332736021,-0.308120213,0.401294049,-0.001835456,0.738210584,1.016444242,-0.106714603,-0.182738502,0.591220109,-0.789063099,-0.327486039,-0.089303443,-0.753532544,-0.74203056,0.455453378,-0.504436453,-0.849488468,-0.492756452,-0.596774568,-0.488117549,-0.015816397,-0.572765313,-0.10358027,-0.530954852,-0.136318869,-0.690198114,-0.175883615,0.24284884,0.559641018,-0.633811375,0.189255223,-0.519132678,0.037218933,-0.84958333,-0.757286232,-0.522924875,0.109062852,-0.729895083,0.501012568,-0.00079022,-0.761664551,0.934950697,0.033238569
S-Methyl-L-cysteine,0.81613825,0.84386027,-0.84289371,0.80442053,0.78576534,0.81992814,0.46370894,0.66512298,0.56383143,0.79666259,1.3073238,0.76836096,0.93108178,-0.84644784,0.93044007,0.6393848,0.53237397,0.6896195,1.0360775,1.24777866,0.87052034,0.97180147,0.84940599,1.11167127,1.09650866,1.34179784,-0.85417778,-0.8561204,-0.85551177,-0.85750486,-0.85096859,0.54666362,-0.85403154,5.77730987,2.00785617,-0.85451148,-0.85446197,-0.85233744,-0.83010642,-0.85267857,-0.20437305,-0.82511516,-0.82519038,-0.83266977,-0.68814706,-0.83483113,-0.85665672,-0.85710541,-0.85597135,-0.85550111,-0.85738605,-0.85478513,-0.53456591,-0.85218844,-0.85348717,-0.85235301,-0.84495186,-0.76468138,-0.8319383,-0.2641825,-0.11577227,-0.83418322,-0.85926679,-0.8578541,-0.8581589,-0.85946613,-0.85690706,-0.85904016,-0.85806796,-0.85947217,-0.8565529,-0.85964611,-0.85490802,-0.85274085,-0.85155918,-0.80811191,-0.84598316,-0.7094638,-0.71910806,-0.83565125,-0.07321657,-0.83880208,-0.34505805,1.17209094,1.5879105,1.25376251,2.15141807,1.07466667,1.06482396,0.06714113,0.79564952,-0.84171996,1.06446321,0.85730339,-0.84488332,0.75746665,0.62851491,0.83229312,1.29817387,-0.84742144,1.11616052,0.84365985,0.88585125,0.55083216,-0.84948687,0.93557167,0.60913463,0.45425285,0.73007717,1.1655216,0.81828664,1.04768637,0.74802766,0.38910368,0.89258684,1.10040718,0.10015968
Salsoline,-0.178831285,0.269973375,0.146315554,0.010492327,-0.27823223,-0.173941902,-0.275296629,-0.099113112,-0.157454207,-0.964662273,0.343607194,-0.107119049,0.418538953,0.068649765,0.510763181,0.484271493,-0.126362101,-0.03571061,0.327598433,0.274986089,-0.095106552,-0.006666848,-0.09213433,0.17094936,0.036466446,0.385160688,-0.727554793,-0.542643322,-0.339703021,-0.980067777,-0.971359373,-0.712924823,0.003630031,-0.381906326,-0.787179293,-0.556530262,-0.494628058,-0.350148022,0.929747703,-0.349888863,0.270901881,0.730288303,0.287465598,-0.946979512,-0.01987191,0.439854014,-0.949128418,-0.841152218,-0.978024644,-0.769574801,-0.647461245,-0.931586141,0.183051216,-0.330181475,-0.433280923,-0.321183718,0.297368326,0.594898816,1.314977395,1.592738355,1.175071101,0.388673941,-0.982415231,-0.980533078,-0.98093916,-0.982680817,-0.637290864,-0.911514628,-0.980818001,-0.982688853,-0.978799459,-0.982920609,-0.976607957,-0.270250224,-0.245894181,-0.975377386,-0.964717194,-0.464748032,-0.547991295,0.87195564,1.067292361,1.157208704,0.341213091,1.356405374,1.459325285,0.560207353,1.963017142,0.558852242,0.143439173,0.491296,-0.042104145,0.185492117,0.170803047,-0.962118117,0.156615683,-0.094936765,-0.052138658,0.042681043,0.894984809,0.136690513,0.783334327,0.013958278,-0.162746016,-0.340146964,-0.182044088,0.288709162,-0.253759432,-0.24473062,0.517138292,0.485434398,-0.099819288,0.702111368,-0.014375342,-0.216284614,0.609174827,0.109470648,-0.413555908
Sedoheptulose anhydride,-0.33399762,-0.3341634,-0.33346663,-0.33397131,-0.33409768,-0.33424996,-0.33473378,1.2996911,-0.33455965,-0.33410904,-0.33374259,-0.3342565,1.51368709,1.28122675,-0.33382398,1.43735629,-0.33456097,1.23934474,1.71048728,-0.33263689,-0.33345144,-0.333482,-0.3338263,1.43961787,-0.33356883,-0.33321952,-0.20775274,-0.24564943,-0.10768055,-0.24148953,-0.24800932,-0.05417785,-0.06529405,-0.20105066,-0.25395113,-0.33591505,-0.33590461,-0.33545688,-0.33077174,-0.33552877,-0.33068403,-0.32971985,6.16642907,5.45910865,-0.33279866,-0.33176746,-0.27754382,-0.2035466,-0.23383765,-0.14276107,-0.29417805,-0.32967972,-0.33491786,-0.33542547,-0.33569918,-0.33546016,-0.33390038,-0.33343349,-0.33115781,-0.32998806,5.23290818,-0.33163092,-0.33691722,-0.27810158,-0.28395053,-0.27115283,-0.23300632,-0.27900047,-0.25984713,-0.29004739,-0.22372861,-0.28544404,-0.33599862,-0.33554189,-0.33529286,-0.33580397,-0.33411773,-0.33606067,-0.33611159,-0.3319403,-0.33109792,-0.33260433,-0.33314583,-0.33355815,-0.33294823,1.47533598,-0.33204749,-0.33376474,-0.33360643,-0.33400938,-0.33353327,-0.33321927,-0.33350983,-0.3337066,-0.33388594,-0.33439764,-0.33463367,-0.33419074,-0.33370963,-0.33442084,-0.33336858,-0.33430393,1.32328644,-0.33483978,1.18122224,-0.33405665,-0.33468861,-0.33479216,-0.3344299,-0.33372493,-0.33415973,-0.33396635,-0.3340408,-0.33473929,-0.3342704,1.74213692,-0.33540066
Ser-Leu,0.109054474,0.123654334,0.433226375,0.254637159,-1.338334952,0.042754379,0.057269042,0.25216946,-0.226860057,-0.169202947,0.776460921,0.337465969,0.493395896,0.22875351,-1.338277375,0.394410714,0.319985874,-0.049287139,0.68253825,0.373947859,0.296742064,-0.060216813,0.213843586,0.18077051,0.207400652,0.429987064,-0.946235495,-0.484729644,-1.337566647,-0.27064721,-1.338560191,-1.338628761,-1.268960649,-1.010881972,-1.048104425,-0.365262823,0.424915585,-0.178614558,1.705185223,-1.338636,2.546209357,-1.337414017,-1.337417352,1.71356722,1.258958993,1.217839347,-1.045799468,-1.241523237,-0.923500509,-0.924675534,-1.062005126,-1.333411932,0.132901069,0.390096047,1.023243736,0.001511041,0.596617474,1.151823826,-1.337716511,2.227037841,-1.337321967,1.552913124,-1.120475467,-1.114981485,-0.562571283,-0.612970817,-1.268410937,-0.402017834,-0.526558766,-1.082263955,-0.341166334,-1.121341962,-0.507374741,-1.338638761,2.4878159,0.241519918,0.164579345,-0.479619031,0.025513562,1.317561134,1.228604642,2.239712061,1.288958782,1.017551449,1.48225249,-1.338149044,-1.337903668,1.324013918,0.043132855,-0.043880808,0.360298366,0.692477058,0.909732111,-0.001492828,-1.338290409,0.242749,-0.029793097,0.413836742,-1.33825332,-0.007514419,1.047239091,0.727201002,0.374884413,-0.102810412,0.153721185,0.209308688,-0.161226182,-0.403133622,0.454130744,0.014266143,-0.308613152,0.292583875,-0.297955234,-0.207977858,0.303329063,-1.338147721,-0.554839707
Serine,-0.41048578,-0.41188408,-0.51364865,-0.51393128,-0.51400206,-0.51408734,-0.51435829,-0.51399162,-0.51426077,-0.51400842,-0.37863182,-0.514091,-0.40715818,-0.41266053,-0.51384877,-0.51417933,-0.43001826,-0.51423487,-0.13773335,-0.51318396,-0.51364014,-0.51365725,-0.51385007,-0.39936927,-0.51370588,-0.39133744,-0.33764762,-0.3042384,-0.32553884,-0.21513898,-0.22364546,-0.28334107,-0.27384013,-0.30262562,-0.24104856,4.56837789,-0.51501401,-0.51476326,0.96738597,-0.1391149,1.39402668,2.06720563,-0.51155918,1.82129163,0.3788424,1.98063875,-0.33668976,-0.33686923,-0.20498033,-0.26794282,-0.35006048,-0.28177201,4.10816011,-0.51474567,-0.51489895,-0.11937665,-0.51389156,0.70256367,1.11241856,-0.51170052,-0.51130525,0.2134823,-0.51327055,-0.27284552,-0.33317555,-0.35342134,-0.33584269,-0.24894777,-0.3743947,-0.3857175,-0.2432022,-0.36813714,-0.1716251,5.11727448,-0.5146714,2.04943279,2.1714878,0.8409003,1.09962658,-0.51279384,0.35919586,-0.07087704,0.58028701,-0.29457256,0.11866103,-0.23323055,-0.17605041,-0.06179038,-0.12367494,-0.41046537,-0.51368597,-0.14500932,-0.51367284,-0.51378304,-0.36709397,-0.51417004,-0.51430223,-0.51405417,-0.10220614,-0.28339418,-0.08027137,-0.11874186,-0.01715841,-0.28836235,-0.44031228,-0.4218582,-0.30062697,-0.23271684,-0.51418811,-0.22459574,-0.42437054,-0.5139285,-0.04645328,-0.51436138,-0.51409878,-0.5135036,-0.43365552
Sertraline carbamoyl glucuronide,-0.512103231,-0.512103231,-0.512103226,-0.512103231,-0.512103226,-0.512103228,-0.512103231,-0.512103231,-0.512103228,-0.512103231,-0.512103224,-0.512103225,-0.512103222,-0.512103231,-0.512103231,-0.512103227,-0.512103224,-0.512103231,-0.512103231,-0.512103223,-0.512103231,-0.512103231,-0.512103224,-0.512103231,-0.512103225,-0.512103223,-0.34893998,-0.512103231,-0.351502423,-0.512103231,0.141341833,-0.219912045,-0.291337423,-0.512103231,-0.245316825,-0.04502176,-0.512103231,-0.048960295,4.363486665,0.070567639,3.067121043,2.580089517,2.703556933,1.160049534,2.078927278,2.794915272,-0.512103231,-0.512103231,-0.512103231,-0.512103231,-0.512103231,0.978067262,-0.148018894,-0.005985167,-0.507930842,-0.057681926,1.147953389,1.480995233,1.723060467,1.274914191,3.656978552,2.739910965,-0.512103231,-0.512103231,-0.01747053,-0.446441397,0.075890771,-0.512103231,-0.512103231,-0.512103231,-0.340118702,-0.058013284,-0.512103231,0.606830964,0.040227935,0.341265474,0.322283198,1.544454457,1.669693496,1.210845786,1.365888363,1.870581601,1.134384202,-0.512103224,-0.512103231,-0.51210322,-0.512103219,-0.512103231,-0.512103231,-0.512103231,-0.512103231,-0.512103231,-0.51210322,-0.512103224,-0.512103231,-0.512103231,-0.512103225,-0.512103224,-0.512103231,-0.512103227,-0.512103224,-0.512103228,-0.512103226,-0.512103224,-0.512103226,-0.512103224,-0.512103227,-0.512103231,-0.512103224,-0.512103225,-0.512103224,-0.512103228,-0.512103218,-0.512103228,-0.512103226,-0.512103223,-0.512103228
Sinomenin,-0.36309486,-0.36309495,-0.36309455,-0.36309484,2.3922033,-0.363095,1.75130351,-0.3630949,-0.36309518,-0.36309492,-0.36309471,-0.36309501,-0.36309487,-0.36309498,-0.36309476,-0.3630951,-0.36309519,-0.36309516,-0.36309467,-0.36309407,-0.36309454,-0.36309456,-0.36309476,-0.36309449,-0.36309461,-0.3630944,-0.36309593,-0.13401633,-0.3630961,-0.36309634,0.1642453,0.60631584,-0.36309591,-0.36309638,-0.36309612,-0.36309597,-0.36309597,-0.36309571,-0.36309298,-0.36309575,-0.36309293,-0.36309237,-0.36309238,-0.36307878,-0.36309416,-0.36309356,-0.36309624,-0.20845163,-0.36309615,-0.3630961,0.19513853,0.01205992,-0.36309539,-0.36309569,-0.36309585,-0.36309571,-0.3630948,-0.36309453,-0.3630932,-0.36035309,-0.36177081,-0.36309348,-0.36309656,-0.36309638,0.63434322,-0.36309658,-0.36309627,-0.34979642,-0.36309641,-0.36309658,-0.36309622,-0.26304606,-0.36309602,-0.36309576,-0.36309561,-0.36309591,-0.36309493,-0.36309606,-0.36309609,-0.36019327,-0.36309317,-0.36309405,-0.36309436,-0.3630946,-0.36309425,-0.3630944,4.26835577,-0.36309472,-0.01643343,2.54402578,-0.36309459,-0.3630944,0.40542732,2.96900014,-0.36309479,2.50605677,-0.36309523,-0.36309497,-0.36309469,-0.3630951,-0.36309449,-0.36309504,1.53101817,-0.36309535,1.52930733,-0.36309489,-0.36309526,1.89285418,1.79687428,2.9553329,-0.36309495,-0.36309484,2.99410793,3.86374118,-0.36309502,0.76248753,5.55777159
