Metabolite 1,Metabolite 2,edge_dir
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","1,3-Dioxane-4-methanol, 4,5-dimethyl-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","1,3,5-Benzetriol",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","1,4-Butanediol",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","1,4-diazabicyclo[4.3.0]nonan-2,5-dione, 3-methyl ",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","1,5-Anhydroglucitol",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",10-Heptadecenoic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",12-Hydroxyoctadecanoic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",12-Oxooctadecanoate,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","15-Oxo-11Z,13E-eicosadienoic acid",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","1H-Pyrazole, 3,4-bis(trimethylsilyl)-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","2-(2,5-Dimethoxy-phenyl)-propionaldehyde",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","2-(Decanoyloxy)propane-1,3-diyl dioctanoate",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","2-Acetyl-3-(1-methyl-2-pyrrolyl)-1,4-benzenediol",-1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",2-Acetyl-5-chloro-3-methylbenzo(b)thiophene,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","2-Allyl-1,4-dimethoxybenzene",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",2-Amino-4-methylphenol,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","2-Amino-4,6-dihydroxypyrimidine",-1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",2-Aminobutanoic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",2-Butenedioic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",2-Ethyl-3-hydroxypropionic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",2-Furoic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","2-Heptanone, 4,6-dimethyl-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",2-Heptenoic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",2-Hexen-1-ol,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",2-Hydroxy-2-methylbutyric acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",2-Hydroxy-5-methoxybenzaldehyde,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",2-Hydroxybutyric acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",2-Ketoisocaproic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",2-Methyl-4-pentenoic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",2-Methylglutaconic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",2-Naphthol,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","2-Pentenedioic acid, 3-methyl-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",2-Pentenoic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","2-Propanone, bis(1-methylethyl)hydrazone",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",2-Pyrrolidinone,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","2,2,8,8-Tetramethyl-3,7-dioxa-4-aza-2,8-disilanon-4-ene",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","2,2'-Biphenyldiol",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","2,3-Butanediol",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","2,4-Decadienal",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","2,4-Diamino-6,7-dimethylpteridine",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","2,4-Imidazolidinedione, 5,5-dimethyl-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","2,5-Di-tert-butyl-4-((trimethylsilyl)oxy)phenol",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","2,5-Dimethoxybenzonitrile",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","2,5-Dimethoxymandelic acid",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","2,5-Dimethoxyphenol",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","2,5-Piperazinedione, 3-methyl-6-(phenylmethyl)-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",3-(2-Hydroxyethyl)imidazole-2-thione,-1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester",-1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",3-Amino-2-piperidone,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",3-Aminobenzoic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","3-Cyclohexyl-L-alanine amide, N,N,N'N'-tetramethyl-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",3-Ethylphenol,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",3-Hexenedinitrile,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","3-Hydroxy-2,3-dihydromaltol",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",3-Hydroxybutyric acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",3-Hydroxyisovaleric acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",3-Methoxysalicylic acid,-1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","3-Methyl-2-butenoic acid, tridec-2-ynyl ester",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",3-Methyladenine,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","3-Methylpiperazine-2,5-dione, (R)-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",3-Nonen-1-ol,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",3-Ureidopropionic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","3,4,5-Trihydroxypentanoic acid, tetrakis(trimethylsilyl)-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","3,5-Di-tert-butyl-2-trimethylsilyloxybenzaldehyde",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","3,5-Dimethyl-1,4-diallylpyrazole",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","3,5-Dimethylpyrazole",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",3'-Hydroxyacetophenone,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",4-(Methoxycarbonyl)phenol,-1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",4-(Trimethylsilyoxy)-3-penten-2-one,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",4-Cumylphenol,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","4-Fluoroaniline, N-trimethylsilyl-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",4-Hydroxy-5-(hydroxymethyl)oxolan-2-one,-1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",4-Hydroxybenzeneacetic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",4-Hydroxybutanoic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",4-Hydroxyphenyllactic acid,-1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",4-Methoxyphenol,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",4-Methylvaleric acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",4-Pyridinol,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","4,4,5,8-Tetramethyl-chroman-2-one",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","5-Androsten-17alpha-methyl-3beta,17beta-diol",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",5-Ethyluracil,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",5-Henicosylresorcinol,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",5-Hydroxyquinoline,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",5-Hydroxytryptophan,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","5,10-Diethoxy-2,3,7,8-tetrahydro-1H,6H-dipyrrolo[1,2-a:1',2'-d]pyrazine ",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","5,6-Dihydro-5-methyluracil",-1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","5alpha-Pregnane-3,20-dione",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",6-Hydroxyflavone-beta-D-glucoside,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","6,8-Dioxapentadecane",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",7-(Trimethylsilyl)amino-4-methylcoumarin,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","7,9-Di-tert-butyl-1-oxaspiro(4,5)deca-6,9-diene-2,8-dione",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",9-Hexadecenoic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",9-Octadecenoic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","9H-Fluorene, 9-methylene-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","9H-Purine, 9-(trimethylsilyl)-2,6,8-tris[(trimethylsilyl)oxy]-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Acetoacetic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","Acetohydrazide, 2-(2-isopropyl-5-methylphenoxy)-N2-benzylideno-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Aceturic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Albizziin,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","alpha-L-Galactopyranoside, methyl 6-deoxy-, (R,R,R,S,S)-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",alpha-Tocopherol,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Arsenous acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Atrazine desethyl,-1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","Azetidine, 1-acetyl-2-methyl-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","Aziridine, 1-(2-buten-2-yl)-",-1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","Benzaldehyde, 2,5-dimethyl-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","Benzene, 1,1'-(1,2-cyclobutanediyl)bis-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Benzeneacetamide,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Benzeneacetic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","Benzeneethanamine, N-[(pentafluorophenyl)methylene]-4-[(trimethylsilyl)oxy]-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","Benzenepropanoic acid, 3,5-bis(1,1-dimethylethyl)-4-hydroxy-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Benzenepropanoic acid,-1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","Benzimidazole, 5-trifluoromethyl-2-methyl-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","Benzoic acid, methyl ester",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","Benzoic acid, pentadecyl ester",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Benzophenone,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",beta-Hydroxypyruvic acid,-1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",beta-Lyxopyranose,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol", 5-Hydroxyhexanoic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Bis(trimethylsilyl)acetylene,-1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Butanedioic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Butylated Hydroxytoluene,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Cadaverine,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Campesterol,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","Carbonic acid, eicosyl vinyl ester ",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Carfentrazone-ethyl,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","Cephalotaxine, 3-deoxy-3,11-epoxy-, (3alpha,11alpha)-",-1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","Cholest-22-ene-21-ol, 3,5-dehydro-6-methoxy-, pivalate",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","Cholest-7-en-3-ol, (3beta,5alpha)-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","Cholesta-3,5-dien-7-one",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","Cholesta-3,5-diene ",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Cholesterol,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Citric acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Cyclo-(l-leucyl-l-phenylalanyl) ,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",cyclobutanecarboxylic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Cyclobutanol,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Cyclohexanol,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","Cyclohexene, 3-butyl-3-methyl-1-trimethylsilyloxy-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","Cyclohexene, 3,3-dimethyl-1-(trimethylsilyloxy)-",-1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","Cyclopentaneacetic acid, 3-oxo-2-pentyl-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","Cyclopentanone, 2,2,4-trimethyl-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","D-(-)-Lyxose, tetrakis",-1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","D-(-)-Ribofuranose, tetrakis",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","D-(+)-Ribono-1,4-lactone (R,S,R)-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","D-(+)-Talofuranose, pentakis",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",D-Fructose,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","D-Isoleucine, N-acetyl-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",D-Mannose,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",D-Proline,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","D-Xylofuranose, 1,2,3,5-tetrakis-O-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Decanoic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Dehydronorketamine,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Deoxycholic Acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Desmosterol,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Dicyclohexylamine,-1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","Dimethyl hexopyranosiduronate, alpha-D-",-1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Dinoseb ,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Diphenyl ether,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",DL-Glyceraldehyde,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","DL-Proline, 5-oxo-",-1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Dobutamine,-1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Doconexent,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","Dodecanamide, N-(2-hydroxyethyl)-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","Dodecanoic acid, 1-methylethyl ester",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","Erythrono-1,4-lactone, (Z)-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","Ethanamine, N,N-diethyl-2,2-dimethyl-2-[(3,5-dimethoxy)phenyl]-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","Ethanol, 2-(9-octadecenyloxy)-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","Ethanone, 1-(5-methoxy-2-methyl-3(1H)-indolyl)-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Ethyl cis-2-trimethylsilyl-cyclopropane-1-carboxylate,-1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","Furan, 2-pentyl-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Glucopyranose,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Glycolic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Glyoxime,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Heptadecanoic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Hexanoylglycine,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Hydracrylic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Hydroquinidine,-1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Indole-3-carboxaldehyde,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Indole-5-carboxylic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","Inosose-2, 1,3,4,5,6-pentakis-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Isofucosterol,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Isopropyl palmitate,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Isoxaben,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Itaconic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",L-5-Oxoproline,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",L-Aspartic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",L-Cysteine,-1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",L-Glutamic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",L-Hydroxyproline,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",L-Lysine,-1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","L-Lysine, ethyl ester ",-1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",L-Methionine,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",L-Tryptophan,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","L-Tryptophan, N-acetyl-1",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",L-Valine,-1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Latanoprost lactone diol,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Levulinic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Metanephrine,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","Methanone, [1-(4-chloropentyl)-1H-indol-3-yl](2,2,3,3-tetramethylcyclopropyl)-",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Methyl aminoacetate,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Methyl-3-methoxy-5-methyl benzoate,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Methylmalonic monoamide,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","N-(Trifluoroacetyl)-N,O,O'-tris(trimethylsilyl)normetanephrine",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",N-Acetyl-L-glutamic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",N-Acetyltyrosine,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","N-isobutyl-2-(trimethylsilyloxy]-4,5-dihydro-1H-imidazole-1-carboxamide",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",N-Isobutyl-sec-butylamine,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",N-Isovaleroylglycine,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",N-Valerylglycine,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","N,N-Diethyl-2-aminoethanol",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","N,N-Dimethyl-2-cyclohexyloxyethylamine",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol","N,O-Bis(trimethylsilyl)carbamate",1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Neostigmine ,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Niacin,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Niacinamide,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Niclosamide,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Nitrosothymol,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Nonadecanoic acid,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Nonanal,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Norketamine,1
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol",Octan-2-yl palmitate,1
