Gene,Metabolite,VECPAC r,VECPAC p,VECPAC n,DSS r,DSS p,DSS n,LPS r,LPS p,LPS n,Pooled r,Pooled p,Pooled n,Consistent,Sign,Pooled FDR
ENSMUSG00000033068-P,"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl-",1.0,0.0,3,,,0,0.8406680016960503,0.0360575728451592,6,0.8291593265923335,0.0016007218497777,11,True,+,0.1893628104687508
ENSMUSG00000022439-P,Oxalic acid,-1.0,0.0,3,-1.0,0.0,3,-0.924061655450546,0.008430994008949,6,-0.8975907049376199,7.453185183506052e-05,12,True,-,0.0869662491162097
ENSMUSG00000048330-P,Curcumin,0.5,0.6666666666666666,3,0.5,0.6666666666666666,3,0.8285714285714287,0.0415626822157433,6,0.7972027972027973,0.0019003677255282,12,True,+,0.1946996260452136
ENSMUSG00000032459-P,Methyl lactate,,,0,-0.5,0.6666666666666666,3,-0.7714285714285715,0.0723965014577259,6,-0.8636363636363636,0.0006116938500931,11,True,-,0.1512138974421707
ENSMUSG00000015363-P,2-Furoic acid,0.5,0.6666666666666666,3,1.0,0.0,3,1.0,0.0,4,0.8666666666666665,0.0011735381801554,10,True,+,0.1710260617660202
ENSMUSG00000045284-P,Mevalonolactone,0.5,0.6666666666666666,3,0.8660254037844387,0.3333333333333332,3,0.8285714285714287,0.0415626822157433,6,0.80910807093079,0.0014347403699364,12,True,+,0.1837429999376476
ENSMUSG00000033054-P,"Benzoic acid, methyl ester",0.5,0.6666666666666666,3,0.5,0.6666666666666666,3,0.7714285714285715,0.0723965014577259,6,0.7972027972027973,0.0019003677255282,12,True,+,0.1946996260452136
ENSMUSG00000064338-P,Butylmethylamine,-1.0,0.0,3,-0.8660254037844387,0.3333333333333332,3,-0.5428571428571429,0.2657026239067054,6,-0.8196159679558652,0.0011015500296681,12,True,-,0.1710260617660202
ENSMUSG00000024873-P,Azelaic acid,-0.5,0.6666666666666666,3,-1.0,0.0,3,-0.6667366910003157,0.1480897994403528,6,-0.8406317620060156,0.0006155686440654,12,True,-,0.1512138974421707
ENSMUSG00000097537-P,Phytanic acid,0.8660254037844387,0.3333333333333332,3,0.5,0.6666666666666666,3,0.7944613465542746,0.0590275999253266,6,0.878746836055744,0.0001678292138829,12,True,+,0.1068156660358348
ENSMUSG00000027710-P,Benzenepropanoic acid,1.0,0.0,3,0.5,0.6666666666666666,3,0.6179143806533246,0.1910939016901931,6,0.8000049246376544,0.0017816364524602,12,True,+,0.1943881060312809
ENSMUSG00000067148-P,"2-(Ethylamino)ethanol, N-acetyl",0.8660254037844387,0.3333333333333332,3,0.5,0.6666666666666666,3,0.7589709258986453,0.0801412280583238,6,0.8113190239322818,0.0013589381848086,12,True,+,0.1835494246988928
ENSMUSG00000067148-P,Phenoxyethanol,0.5,0.6666666666666666,3,0.5,0.6666666666666666,3,0.9276336570439176,0.0076658441874731,6,0.8231186002975568,0.0010049467838746,12,True,+,0.1675150579501446
ENSMUSG00000013663-P,Phenol,1.0,0.0,3,1.0,0.0,3,0.7,0.1881204043741873,5,0.9272727272727276,3.973774256558545e-05,11,True,+,0.0790945835288666
ENSMUSG00000022843-P,"2,3-Butanediol, O-(trimethylsilyl)-, monoacetate",1.0,0.0,3,0.8660254037844387,0.3333333333333332,3,0.9746794344808964,0.0048182304681985,5,0.8949864993553575,0.0001978811010817,11,True,+,0.117099352195227
ENSMUSG00000022843-P,Aniline,0.5,0.6666666666666666,3,1.0,0.0,3,1.0,0.0,6,0.8321678321678322,0.0007854416778536,12,True,+,0.1643931790320163
ENSMUSG00000022843-P,Norketamine,0.8660254037844387,0.3333333333333332,3,1.0,0.0,3,0.5590653920196746,0.2487710057017011,6,0.8189920512039535,0.0011194826737636,12,True,+,0.1710260617660202
ENSMUSG00000063801-P,Butachlor ESA,,,0,-1.0,0.0,3,-1.0,0.0,4,-0.8833333333333333,0.0015905004234978,9,True,-,0.1893628104687508
ENSMUSG00000063801-P,Suberic acid,,,0,-1.0,0.0,3,-0.7714285714285715,0.0723965014577259,6,-0.881818181818182,0.0003301688021839,11,True,-,0.133962117820813
ENSMUSG00000059456-P,Glycine,-0.5,0.6666666666666666,3,-0.5,0.6666666666666666,3,-0.4638168285219587,0.3541642984362303,6,-0.8161133356141735,0.0012051543656321,12,True,-,0.1710260617660202
ENSMUSG00000031637-P,3-Aminobenzoic acid,,,0,-1.0,0.0,3,-0.7142857142857143,0.1107871720116617,6,-0.83489752188749,0.0013846867783018,11,True,-,0.1837429999376476
ENSMUSG00000031637-P,Hypoxanthine,-1.0,0.0,3,-1.0,0.0,3,-0.942857142857143,0.004804664723032,6,-0.8873459471570384,0.0001179366703295,12,True,-,0.0934725995068108
ENSMUSG00000014846-P,Azelaic acid,-0.5,0.6666666666666666,3,-0.5,0.6666666666666666,3,-0.7247137945655605,0.1032428046237076,6,-0.8266212326392487,0.0009150112679836,12,True,-,0.1672089879098926
ENSMUSG00000014846-P,Salsoline,0.5,0.6666666666666666,3,0.5,0.6666666666666666,3,0.3999999999999999,0.6,4,0.8666666666666665,0.0011735381801554,10,True,+,0.1710260617660202
