Matt Node 1,Matt Node 2,Ananya Node 1,Ananya Node 2
Fbxl16,Rarb,,
Fbxl16,Rbms1,,
Fbxl16,Rnf144a,,
Fbxl16,Scn4b,,
Fbxl16,Sec14l1,,
Fbxl16,Slc24a3,,
Fbxl16,Smurf1,,
Fbxl16,Snx16,,
Fbxl16,Spock3,,
Fbxl16,Strn,,
Fbxl16,Tcf7,,
Fbxl16,Tmem130,,
Fbxl16,Tomm70a,,
Fbxo25,Fyn,,
Fbxo25,Ttc21b,,
Fbxo28,Gng7,,
Fbxo28,Gpr88,,
Fbxo28,Htr1d,,
Fbxo28,Pgap4,,
Fbxo28,Smurf1,,
Fbxo28,Ywhag,,
Fbxw4,Rap2a,,
Fbxw4,Stx4a,,
Fchsd1,Il15ra,,
Fchsd2,Map1lc3b,,
Fchsd2,Sgsm1,,
Firre,Pgam1,,
Fkbp1b,Gng7,,
Fkbp1b,Gpr88,,
Fkbp1b,Hspa1a,,
Fkbp1b,Jcad,,
Fkbp1b,Klf16,,
Fkbp1b,Ly6e,,
Fkbp1b,Oxr1,,
Fkbp1b,Rarb,,
Fkbp1b,Rxrg,,
Fkbp1b,Scube3,,
Fkbp1b,Spock3,,
Fkbp1b,Strn,,
Fkbp1b,Synpo2,,
Fkbp4,Mrps12,,
Fkbp4,Slc5a5,,
Fkbp4,Snrnp70,,
Fkbp4,Trank1,,
Fmnl2,Insc,,
Fmnl2,Mfsd6,,
Fmnl2,Npat,,
Fmnl2,Nptn,,
Fsbp,Tcf7,,
Fxyd6,Id4,,
Fxyd6,Kcnip1,,
Fxyd6,Lmo2,,
Fxyd6,Ly6h,,
Fxyd6,Mfsd6,,
Fxyd6,Osbpl8,,
Fxyd6,Parm1,,
Fxyd6,Pnoc,,
Fxyd6,Strip2,,
Fxyd6,Tgfa,,
Fxyd6,Tox,,
Fyn,Tnks,,
Fyn,Zfp523,,
Gabra4,Galnt13,,
Gabra4,Hs3st5,,
Gabra4,Hspa1a,,
Gabra4,Id4,,
Gabra4,Jcad,,
Gabra4,Rarb,,
Gabra4,Rgs2,,
Gabra4,Sez6l,,
Gabra4,Spock3,,
Gabra4,Synpo2,,
Gabra4,Ywhag,,
Gad2,Gucy1a1,,
Gad2,Id4,,
Gad2,Ly6e,,
Gad2,Mapt,,
Gad2,Mturn,,
Gad2,Pgap4,,
Gad2,Rundc3a,,
Gad2,Scube3,,
Gad2,Ywhag,,
Galnt13,Itgam,,
Galnt13,Nars2,,
Galnt13,Osbpl8,,
Galnt13,Ptk7,,
Galnt13,Rarb,,
Galnt13,Spock3,,
Galnt13,Utrn,,
Galnt13,mt-Cytb,,
Galnt16,Gm42600,,
Galnt16,Mhrt,,
Gclc,Gfra2,,
Gclc,Mapt,,
Gclc,P3h2,,
Gclc,Sgsm1,,
Gclc,St8sia5,,
Gclc,Trp53bp1,,
Gdpd1,Nit2,,
Gdpd1,Npat,,
Gemin7,Smg9,,
Gfra2,Gpr88,,
Gfra2,Hhip,,
Gfra2,Hspa1a,,
Gfra2,Kcnab1,,
Gfra2,Ly6e,,
Gfra2,Mapt,,
Gfra2,Rad51ap2,,
Gfra2,Rundc3a,,
Gfra2,Sez6l,,
Gfra2,Spock3,,
Gfra2,St8sia5,,
Gfra2,Tlnrd1,,
Gfra2,Utrn,,
Gfra2,Ywhag,,
Ggct,Lmtk2,,
Ggct,Tcf15,,
Ggct,Ubr7,,
Gm10699,Macroh2a1,,
Gm17530,Slc25a16,,
Gm19967,Gm42869,,
Gm19967,Saraf,,
Gm20045,Lamtor4,,
Gm20712,Gm37569,,
Gm26814,Mapk8ip2,,
Gm26814,Samd14,,
Gm26814,Zim1,,
Gm26881,Hic2,,
Gm26881,Macroh2a1,,
Gm26881,Mesd,,
Gm26881,Tyro3,,
Gm29325,Pgap2,,
Gm29325,Slc25a16,,
Gm3294,Rgs2,,
Gm37124,Pabpn1,,
Gm37124,Tbc1d22b,,
Gm37124,Trank1,,
Gm37397,Mapk8ip2,,
Gm37397,Tyro3,,
Gm37569,Luc7l2,,
Gm37569,Mapre2,,
Gm37569,Polr2j,,
Gm42463,Spr,,
Gm42463,Trappc5,,
Gm42722,Lmtk2,,
Gm42722,Lpin2,,
Gm42722,Slc24a3,,
Gm42722,Slc25a29,,
Gm42722,Slc35d3,,
Gm42722,Tbc1d22b,,
Gm42722,Wdr17,,
Gm42725,Pdia5,,
Gm42725,Slc35d3,,
Gm42869,Rasgrp3,,
Gm42869,Tmx3,,
Gm4924,Sike1,,
Gm4924,Spaca6,,
Gm5093,Gucy1a1,,
Gm5093,Ly6e,,
Gm5093,Pgap4,,
Gm5093,Rundc3a,,
Gm5093,Stambpl1,,
Gm6556,Htr1d,,
Gm8186,Igsf8,,
Gm9930,Pmm1,,
Gm9930,Rasgrp3,,
Gng7,Gpr88,,
Gng7,Hspa1a,,
Gng7,Jcad,,
Gng7,Klf16,,
Gng7,Mkrn1,,
Gng7,Oxr1,,
Gng7,Penk,,
Gng7,Rarb,,
Gng7,Rnf144a,,
Gng7,Scn4b,,
Gng7,Scube3,,
Gng7,Sec14l1,,
Gng7,Slc24a3,,
Gng7,St8sia5,,
Gng7,Strn,,
Gng7,Tcf7,,
Gng7,Tgfa,,
Gng7,Tiam2,,
Gng7,Tlnrd1,,
Gng7,Tomm70a,,
Gnl2,Phex,,
Gnl2,Spaca6,,
Gpr180,Lpin2,,
Gpr180,Nop56,,
Gpr180,Sec14l1,,
Gpr180,Sntg2,,
Gpr88,Hhip,,
Gpr88,Id4,,
Gpr88,Jcad,,
Gpr88,Kcnab1,,
Gpr88,Kcnip1,,
Gpr88,Lmo2,,
Gpr88,Mfsd6,,
Gpr88,Osbpl8,,
Gpr88,Oxr1,,
Gpr88,Penk,,
Gpr88,Ptk7,,
Gpr88,Rad51ap2,,
Gpr88,Rarb,,
Gpr88,Rhobtb2,,
Gpr88,Rnf144a,,
Gpr88,Rundc1,,
Gpr88,Rxrg,,
Gpr88,Scn4b,,
Gpr88,Scube3,,
Gpr88,Sez6l,,
Gpr88,Slc24a3,,
Gpr88,Slc5a5,,
Gpr88,Spock3,,
Gpr88,St8sia5,,
Gpr88,Strn,,
Gpr88,Synpo2,,
Gpr88,Tcf7,,
Gpr88,Tgfa,,
Gpr88,Tlnrd1,,
Gpr88,Tox,,
Gpr88,mt-Cytb,,
Grb2,Nat10,,
Grb2,Saraf,,
Grb2,Slc5a5,,
Greb1l,Mkrn1,,
Greb1l,Penk,,
Greb1l,Spock3,,
Greb1l,Tiam2,,
Gsta3,Mon1b,,
Gtf3c1,Mpped2,,
Gtf3c1,Mrps12,,
Gtf3c1,Pea15a,,
Gtf3c1,Stk19,,
Gucy1a1,Itgam,,
Gucy1a1,Klhdc3,,
Gucy1a1,Ly6e,,
Gucy1a1,Nmnat3,,
Gucy1a1,Pgap4,,
Gucy1a1,Rundc3a,,
Gucy1a1,St8sia5,,
Gucy1a1,Stambpl1,,
H13,Kcnq5,,
H13,Lrrc8b,,
H13,Rbms1,,
H13,Rnf144a,,
H13,Scn4b,,
H13,Stk19,,
H13,Tomm70a,,
Hapln3,Polg2,,
Hbp1,Mpped2,,
Hes6,Itga4,,
Hes6,Kcnip1,,
Hes6,Kctd1,,
Hes6,Mkrn1,,
Hes6,Nmnat3,,
Hes6,Osbpl8,,
Hes6,Pnoc,,
Hes6,Rarb,,
Hes6,Rhobtb2,,
Hes6,Rxrg,,
Hes6,Serpina9,,
Hes6,Slc24a3,,
Hes6,Slc35d3,,
Hes6,Tiam2,,
Hes6,mt-Cytb,,
Hey1,Lmtk2,,
Hey1,Mcrs1,,
Hey1,Penk,,
Hey1,Rps6ka3,,
Hey1,Snap47,,
Hhip,Osbpl8,,
Hhip,Serpina9,,
Hhip,St8sia5,,
Hmcn1,Ino80,,
Hmcn1,Pcdhga5,,
Hs1bp3,Itpr3,,
Hs1bp3,Smyd4,,
Hs3st5,Spock3,,
Hs3st5,Strn,,
Hspa1a,Jcad,,
Hspa1a,Ly6e,,
Hspa1a,Rnf207,,
Hspa1a,Sez6l,,
Hspa1a,Spock3,,
Hspa1a,St8sia5,,
Hspa1a,Strn,,
Hspa1a,Synpo2,,
Hspa1a,Tcf7,,
Hspa1a,Thrsp,,
Hspa1a,Tomm70a,,
Hspa1a,Ywhag,,
Htatsf1,Wdr89,,
Htr1a,Mkrn1,,
Htr1a,Osbpl8,,
Htr1a,Rgs2,,
Htr1a,Tmem25,,
Htr1a,Vps41,,
Htr1d,Parva,,
Htr1d,Penk,,
Htr1d,Tomm70a,,
Id4,Kcnab1,,
Id4,Lmo2,,
Id4,Ly6e,,
Id4,Map1lc3b,,
Id4,Mfsd6,,
Id4,Mpped2,,
Id4,Mtx3,,
Id4,Rarb,,
Id4,Rundc3a,,
Id4,Scn4b,,
Id4,Scube3,,
Id4,Sez6l,,
Id4,Spock3,,
Id4,St8sia5,,
Id4,Strip2,,
Id4,Strn,,
Id4,Synpo2,,
Id4,Tgfa,,
Id4,Utrn,,
Id4,Ywhag,,
Ift122,Ly6h,,
Ift122,Parm1,,
Ift122,Rbms1,,
Ift122,Rxrg,,
Ift122,Vps41,,
Ift172,Manbal,,
Ift46,Ttc22,,
Il15ra,Pmvk,,
Impdh1,Polr3c,,
Insc,Niban1,,
Insl5,Mafa,,
Insl5,Scube3,,
Insl5,Sting1,,
Ints6l,Pdpk1,,
Ints6l,Tbc1d22b,,
Ints6l,Zbtb3,,
Ip6k1,Nid2,,
Ip6k1,Uqcr11,,
Irx1,Pnoc,,
Isl1,Lpin2,,
Isl1,Mkrn1,,
Isl1,Ngef,,
Isl1,Nmnat3,,
Isl1,Osbpl6,,
Isl1,Utrn,,
Itga4,Mkrn1,,
Itga4,Prnp,,
Itga4,Tlnrd1,,
Itga4,Tmem25,,
Itpr3,Txnl1,,
Jcad,Kcnab1,,
Jcad,Klf16,,
Jcad,Lmo2,,
Jcad,Oxr1,,
Jcad,Penk,,
Jcad,Rarb,,
Jcad,Rhobtb2,,
Jcad,Rxrg,,
Jcad,Scn4b,,
Jcad,Scube3,,
Jcad,Sec14l1,,
Jcad,Slc24a3,,
Jcad,Slc25a29,,
Jcad,Spock3,,
Jcad,Strn,,
Jcad,Synpo2,,
Jcad,Tgfa,,
Jcad,Vrk1,,
Jcad,mt-Cytb,,
Katnal1,Mfsd6,,
Katnal1,Penk,,
Katnal1,Strip2,,
Kcnab1,Lmo2,,
Kcnab1,Mfsd6,,
Kcnab1,Rarb,,
Kcnab1,Scn4b,,
Kcnab1,Spock3,,
Kcnab1,St8sia5,,
Kcnab1,Tgfa,,
Kcnab1,Tlnrd1,,
Kcnab1,Ywhag,,
Kcnip1,Lmo2,,
Kcnip1,Osbpl8,,
Kcnip1,Rarb,,
Kcnip1,Rhobtb2,,
Kcnip1,Scube3,,
Kcnip1,Serpina9,,
Kcnip1,Slc24a3,,
Kcnip1,Slc35d3,,
Kcnip1,Slc5a5,,
Kcnip1,Spock3,,
Kcnip1,Tlnrd1,,
Kcnip1,Tox,,
Kcnip1,Vti1b,,
Kcnip3,Pdlim3,,
Kcnk6,Ubr7,,
Kcnq5,Mkrn1,,
Kcnq5,Pcdhb13,,
Kcnq5,Pdia5,,
Kcnq5,Rbms1,,
Kcnq5,Rnf144a,,
Kcnq5,Slc35d3,,
Kcnq5,Slc39a12,,
Kcnq5,mt-Cytb,,
Kctd1,Rsrp1,,
Kctd1,Tubb2b,,
Kdm3b,Mthfd2l,,
Klf16,Rarb,,
Klf16,Rxrg,,
Klf16,Scn4b,,
Klf16,Synpo2,,
Klf16,Zfp512b,,
Klhdc10,Zfp719,,
Kndc1,Myo1a,,
Kndc1,Smg9,,
Kras,Neu2,,
Kras,Rapgef5,,
Krt80,Tnks,,
Lactb2,Ube3d,,
Lamtor4,Laptm4b,,
Lamtor4,Uqcr11,,
Lamtor5,Rasgrp3,,
Laptm4b,Mapk8ip2,,
Laptm4b,Slc5a5,,
Lca5,Ndufa13,,
Lca5,Nid2,,
Lca5l,Mrnip,,
Lipo3,Robo2,,
Lmo2,Ly6h,,
Lmo2,Mfsd6,,
Lmo2,Osbpl8,,
Lmo2,Ptk7,,
Lmo2,Rbms1,,
Lmo2,Rhobtb2,,
Lmo2,Scn4b,,
Lmo2,Slc24a3,,
Lmo2,Slc35d3,,
Lmo2,Spock3,,
Lmo2,Strn,,
Lmo2,Tgfa,,
Lmo2,Ywhag,,
Lmo2,mt-Cytb,,
Lmo2,mt-Nd1,,
Lmtk2,Pdpk1,,
Lmtk2,Penk,,
Lmtk2,Ppp1r13b,,
Lmtk2,Rhobtb2,,
Lmtk2,Rps6ka3,,
Lmtk2,Slc24a3,,
Lmtk2,Slc35e2,,
Lpin2,Mkrn1,,
Lpin2,Ngef,,
Lpin2,Pdia5,,
Lpin2,Rxrg,,
Lpin2,Slc24a3,,
Lpin2,Slc35d3,,
Lpin2,Wdr17,,
Lrch1,Vav3,,
Lrrc4c,Mapk8ip2,,
Lrrc4c,Rgs20,,
Lrrc4c,Spr,,
Lrrc8b,Tubb2b,,
Lrtm2,Sez6l,,
Luc7l2,Mhrt,,
Luc7l2,Rasgrp3,,
Luc7l2,Snrnp70,,
Luc7l2,Trappc5,,
Ly6e,Map1lc3b,,
Ly6e,Mpped2,,
Ly6e,Osbpl8,,
Ly6e,Rundc3a,,
Ly6e,Snap47,,
Ly6e,St8sia5,,
Ly6e,Thrsp,,
Ly6e,Tpmt,,
Ly6e,Vps41,,
Ly6e,Ywhag,,
Ly6h,Pea15a,,
Ly6h,Pgam1,,
Ly6h,Pnck,,
Ly6h,Rbms1,,
Ly6h,Scn4b,,
Ly6h,Slc39a12,,
Ly6h,Tgfa,,
Macroh2a1,Pdlim3,,
Macroh2a1,Timm17a,,
Manbal,Rbm8a,,
Manbal,Sh3d19,,
Manbal,Slc25a29,,
Manbal,Snx16,,
Map1lc3b,Osbpl8,,
Map1lc3b,Pmm1,,
Map1lc3b,Prkcsh,,
Map1lc3b,Slc25a29,,
Map2k6,Rps6-ps1,,
Map4k2,Marchf10,,
Mapk8ip2,Nkx2-9,,
Mapk8ip2,Rgs2,,
Mapk8ip2,Samd14,,
Mapk8ip2,Stk32a,,
Mapk8ip2,Tmem130,,
Mapre2,Sema4d,,
Mapt,Mturn,,
Mapt,Pgap4,,
Mapt,Rundc3a,,
Mapt,Sgsm1,,
Mapt,St8sia5,,
Mapt,Strip2,,
Mcrs1,Me2,,
Mcrs1,Neu2,,
Mfsd6,Osbpl8,,
Mfsd6,Pdpk1,,
Mfsd6,Rap2a,,
Mfsd6,Scn4b,,
Mfsd6,Sec14l1,,
Mfsd6,Tgfa,,
Mfsd6,Ywhag,,
Mhrt,She,,
Mhrt,Spaca6,,
Mib2,Qars1,,
Mib2,Zfp523,,
Micu1,Pld5,,
Micu1,Polr1g,,
Micu1,Sez6l,,
Micu1,Zfp389,,
Mkrn1,Nmnat3,,
Mkrn1,Osbpl8,,
Mkrn1,Oxr1,,
Mkrn1,Rarb,,
Mkrn1,Rbms1,,
Mkrn1,Rgs2,,
Mkrn1,Rhobtb2,,
Mkrn1,Rxrg,,
Mkrn1,Slc24a3,,
Mkrn1,Slc35d3,,
Mkrn1,Tiam2,,
Mkrn1,Tomm70a,,
Mkrn1,Wdr17,,
Mllt11,Pcdhb7,,
Mllt11,Trappc5,,
Mmut,Nckipsd,,
Mmut,Saysd1,,
Mob2,Trappc5,,
Mpped2,Mrps12,,
Mpped2,Osbpl8,,
Mpped2,Pea15a,,
Mpped2,Prps1,,
Mpped2,Psmc5,,
Mpped2,Ptk7,,
Mpped2,Rarb,,
Mpped2,Rbms1,,
Mpped2,Rundc3a,,
Mpped2,Scn4b,,
Mpped2,Snap47,,
Mpped2,Spock3,,
Mpped2,Tbc1d22b,,
Mpped2,Trank1,,
Mrm2,P2ry14,,
Mrm3,Thrsp,,
Mroh5,Zmpste24,,
Mrpl30,Rps5,,
Mrpl37,Zfp946,,
Mrps12,Pabpn1,,
Mrps12,Pea15a,,
Mrps12,Psmc5,,
Mrps12,Snrnp70,,
Mrps12,Stk19,,
Mrps12,Tbc1d22b,,
Mrps12,Trank1,,
Mrps18b,Trank1,,
Msh2,Slc5a5,,
Msh2,Trank1,,
Mthfd2l,Pcdhb7,,
Mturn,Rundc3a,,
Mturn,Strip2,,
Mturn,Tiam2,,
Mtx3,Osbpl8,,
Mtx3,mt-Cytb,,
Myo1a,Ngef,,
Myo1a,Stk32a,,
Nars2,Pea15a,,
Nars2,Rgl2,,
Nat10,Phex,,
Nat10,Spaca6,,
Ncln,Zdhhc18,,
Ncoa5,Scg2,,
Ndufa13,Uqcr10,,
Ndufa13,Uqcr11,,
Ndufaf8,Sufu,,
Ndufaf8,Ttc21b,,
Ndufs6,Slfn8,,
Nfx1,Tex10,,
Ngef,Rap2a,,
Ngef,Rps6ka3,,
Ngef,Slc24a3,,
Niban1,Pgam1,,
Niban1,Wif1,,
Nit2,Penk,,
Nit2,Tgfa,,
Nkx2-9,Rasgrp2,,
Nmnat1,Trappc3,,
Nmnat3,Osbpl8,,
Nmnat3,Oxr1,,
Nmnat3,S100a13,,
Nmnat3,Slc35d3,,
Nmnat3,Stxbp3,,
Nmnat3,Tiam2,,
Nmnat3,Tomm70a,,
Nmnat3,Wdr17,,
Nmnat3,mt-Cytb,,
Nop56,Sec14l1,,
Npr2,Tspan33,,
Nptn,Rad51ap1,,
Nptn,Traip,,
Osbpl6,Wdr17,,
Osbpl8,Oxr1,,
Osbpl8,Ptk7,,
Osbpl8,Rarb,,
Osbpl8,Rhobtb2,,
Osbpl8,Rundc3a,,
Osbpl8,Rxrg,,
Osbpl8,Scn4b,,
Osbpl8,Scube3,,
Osbpl8,Slc24a3,,
Osbpl8,Slc35d3,,
Osbpl8,Spock3,,
Osbpl8,Strn,,
Osbpl8,Vps41,,
Osbpl8,Wdr17,,
Osbpl8,mt-Cytb,,
Otulinl,Pdia5,,
Oxr1,Rarb,,
Oxr1,Rxrg,,
Oxr1,Slc24a3,,
Oxr1,Spock3,,
Oxr1,Traip,,
Oxr1,Wdr17,,
P2ry14,Sntg2,,
P3h2,Tmem160,,
Pabpn1,Pea15a,,
Pabpn1,Pgam1,,
Pabpn1,Rbm8a,,
Pabpn1,Trank1,,
Parm1,Rhobtb2,,
Parm1,Sugp1,,
Parm1,Vps41,,
Parp3,Timm17b,,
Pcdhb13,Prkcsh,,
Pcdhb13,Slc25a29,,
Pcdhb13,Tspyl5,,
Pcdhb20,Rbm8a,,
Pcdhb7,Saraf,,
Pcdhga6,Rasgrp2,,
Pcdhga6,Sez6l,,
Pcdhga6,Tlnrd1,,
Pcdhga6,Utrn,,
Pcdhga6,Vti1b,,
Pdia5,Pnoc,,
Pdia5,mt-Cytb,,
Pdlim3,Timm17a,,
Pdpk1,Rhobtb2,,
Pea15a,Psmc5,,
Pea15a,Rbms1,,
Pea15a,Rnf144a,,
Pea15a,Slc24a3,,
Pea15a,Slc39a12,,
Pea15a,Stk19,,
Pea15a,Tbc1d22b,,
Pea15a,Trank1,,
Penk,Scn4b,,
Penk,Scube3,,
Penk,Spock3,,
Penk,Strn,,
Penk,Tcf7,,
Penk,Tgfa,,
Penk,Tomm70a,,
Pgam1,Rbms1,,
Pgam1,Slc35e2,,
Pgap4,Pmvk,,
Pgap4,Rundc3a,,
Pgap4,Scube3,,
Pgap4,Smurf1,,
Pgap4,Snap47,,
Pgap4,Thrsp,,
Pgap4,Tpmt,,
Pgap4,Zfp811,,
Phex,Spaca6,,
Phf12,Uqcr10,,
Pip5k1b,Ptk7,,
Pld5,Rad51ap2,,
Pld5,Rundc1,,
Plekhj1,Rps5,,
Pmm1,Prkcsh,,
Pmm1,Snx7,,
Pmm1,Stambpl1,,
Pmm1,Tcf15,,
Pmm1,Uqcr11,,
Pmvk,Psmc5,,
Pmvk,Smurf1,,
Pmvk,Snap47,,
Pmvk,Snrnp70,,
Pmvk,Trank1,,
Pnck,Rbm8a,,
Pnck,Rbms1,,
Pnoc,Traip,,
Polr1g,Zfp389,,
Prkcsh,Spr,,
Prkcsh,Tspyl5,,
Prkcsh,Wdr89,,
Prnp,Vti1b,,
Prps1,Psmc5,,
Prps1,Scn4b,,
Prps1,Slc24a3,,
Prps1,Tmem130,,
Prps1,Trank1,,
Psmc2,Qars1,,
Psmc5,Rbm8a,,
Psmc5,Snap47,,
Psmc5,Trank1,,
Ptk7,Spock3,,
Ptpn6,Thop1,,
Rad51ap2,Rundc1,,
Rad51ap2,Tox,,
Rapgef5,Sugp1,,
Rarb,Rbms1,,
Rarb,Rhobtb2,,
Rarb,Rnf144a,,
Rarb,Rxrg,,
Rarb,Scn4b,,
Rarb,Scube3,,
Rarb,Sec14l1,,
Rarb,Slc24a3,,
Rarb,Slc35d3,,
Rarb,Spock3,,
Rarb,Strn,,
Rarb,Synpo2,,
Rarb,Tiam2,,
Rarb,Tomm70a,,
Rarb,Wdr17,,
Rarb,mt-Cytb,,
Rasgrp2,Sez6l,,
Rasgrp2,Stk32a,,
Rbm8a,Rsrp1,,
Rbm8a,Trank1,,
Rbms1,Rnf144a,,
Rbms1,Rsrp1,,
Rbms1,Scn4b,,
Rbms1,Sec14l1,,
Rbms1,Slc24a3,,
Rbms1,Slc25a29,,
Rbms1,Tbc1d22b,,
Rbms1,Tmem130,,
Rbms1,Trank1,,
Rbms1,Vps41,,
Rbms1,Wdr17,,
Rbms1,mt-Cytb,,
Rgl2,Vrk1,,
Rgs20,Rnf144a,,
Rgs20,Synpo2,,
Rhobtb2,Rxrg,,
Rhobtb2,Scube3,,
Rhobtb2,Serpina9,,
Rhobtb2,Slc24a3,,
Rhobtb2,Slc35d3,,
Rhobtb2,Slc5a5,,
Rhobtb2,Spock3,,
Rhobtb2,Vti1b,,
Rhobtb2,Wdr17,,
Rhobtb2,mt-Cytb,,
Rnf144a,Rxrg,,
Rnf144a,Scn4b,,
Rnf144a,Scube3,,
Rnf144a,Sec14l1,,
Rnf144a,Slc24a3,,
Rnf144a,Spock3,,
Rnf144a,Strn,,
Rnf144a,Synpo2,,
Rnf144a,Tcf7,,
Rnf207,Scube3,,
Rnf207,Smurf1,,
Rnf207,Zfp811,,
Rps6ka3,Scn4b,,
Rps6ka3,Slc35e2,,
Rps6ka3,Tbc1d22b,,
Rsrp1,Slc24a3,,
Rsrp1,Trank1,,
Rundc3a,Strip2,,
Rundc3a,Ywhag,,
Rxrg,Scn4b,,
Rxrg,Scube3,,
Rxrg,Slc35d3,,
Rxrg,Spock3,,
Rxrg,Strn,,
Rxrg,Vps41,,
Rxrg,Vti1b,,
Saraf,Snrnp70,,
Scn4b,Scube3,,
Scn4b,Sec14l1,,
Scn4b,Slc24a3,,
Scn4b,Slc35d3,,
Scn4b,Snap47,,
Scn4b,Spock3,,
Scn4b,Strn,,
Scn4b,Tgfa,,
Scn4b,Tmem130,,
Scn4b,Tomm70a,,
Scn4b,mt-Cytb,,
Scube3,Sec14l1,,
Scube3,Slc24a3,,
Scube3,Slc25a29,,
Scube3,Spns2,,
Scube3,Spock3,,
Scube3,Strn,,
Scube3,Tcf7,,
Scube3,Tgfa,,
Scube3,Vps41,,
Scube3,Ywhag,,
Scube3,mt-Cytb,,
Sec14l1,Slc24a3,,
Sec14l1,Snap47,,
Sec14l1,Snx16,,
Sec14l1,Strn,,
Sec14l1,Tcf7,,
Serpina9,Tox,,
Sez6l,Spns2,,
Sez6l,Tlnrd1,,
Sez6l,Utrn,,
Sez6l,Ywhag,,
Sgsm1,St8sia5,,
Sgsm1,Trp53bp1,,
Sgsm1,Ywhag,,
Sgsm1,Zbtb3,,
Sh3d19,Slc24a3,,
Sh3d19,Zfp346,,
Slc1a4,Spns2,,
Slc24a3,Slc35d3,,
Slc24a3,Slc35e2,,
Slc24a3,Strn,,
Slc24a3,Wdr17,,
Slc25a29,Tbc1d22b,,
Slc25a30,Tob2,,
Slc35d3,Spock3,,
Slc35d3,Strn,,
Slc35d3,Sugp1,,
Slc35d3,Syne2,,
Slc35d3,Tiam2,,
Slc35d3,Traip,,
Slc35d3,Vps41,,
Slc35d3,Wdr17,,
Slc35d3,mt-Cytb,,
Slc36a1,St8sia5,,
Slc5a5,Spock3,,
Slc5a5,Zim1,,
Smpdl3a,Zfp523,,
Smurf1,Snx16,,
Smurf1,Trank1,,
Snai3,Zdhhc18,,
Snap47,Spryd3,,
Snap47,Strn,,
Snap47,Tbc1d22b,,
Snrnp70,Trank1,,
Spock3,St8sia5,,
Spock3,Strn,,
Spock3,Synpo2,,
Spock3,Tgfa,,
Spock3,Tlnrd1,,
Spock3,Tmem130,,
Spock3,Tomm70a,,
Spock3,Utrn,,
Spock3,Ywhag,,
Spock3,mt-Cytb,,
Spr,Tspyl5,,
St8sia5,Strn,,
St8sia5,Ywhag,,
Stip1,Trank1,,
Stk19,Tcf15,,
Strn,Synpo2,,
Strn,Tgfa,,
Strn,Tomm70a,,
Strn,Vps41,,
Strn,Ywhag,,
Strn,mt-Cytb,,
Sugp1,Syne2,,
Synpo2,Tomm70a,,
Tbc1d22b,Trank1,,
Tbc1d22b,Wdr17,,
Tbc1d22b,Wif1,,
Tcf7,Tgfa,,
Tgfa,Tomm70a,,
Tgfa,Ywhag,,
Tiam2,Tomm70a,,
Tiam2,Wdr17,,
Timm17b,Vps35l,,
Tlnrd1,Tmem25,,
Tlnrd1,Traip,,
Tlnrd1,Vti1b,,
Tmem130,Tspyl5,,
Tmem130,Ttc39c,,
Tmem130,mt-Cytb,,
Tmem201,Zfp142,,
Tmem25,Tomm70a,,
Trappc5,Uqcr10,,
Trnt1,Zbtb40,,
Tspyl5,Uqcr11,,
Ttc21b,Vps35l,,
Uqcr10,Uqcr11,,
Vldlr,Zfp959,,
Wdr17,mt-Cytb,,
Zfp617,Zpbp,,
mt-Cytb,mt-Nd1,,
