cpx_gene,pls_metabolite,edge_dir
ENSMUSG00000039157-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000067795-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000027782-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000038064-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000034768-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000047547-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000027598-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000024191-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000030286-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000035762-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000039715-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000087083-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000104682-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000034295-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000077767-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000043535-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000007613-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000018983-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000043487-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000024947-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000028032-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000029772-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000075704-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000028599-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000022426-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000030088-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000007739-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000048612-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000054720-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000048874-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000006476-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000105729-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000045930-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000002324-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000030493-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000028890-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000069631-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000051435-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000022427-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000030403-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000005045-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000038390-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000034349-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000020235-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000097462-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000019173-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000009076-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000029551-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000102101-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000098098-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000051510-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000037110-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000006281-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000022674-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000030677-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000038324-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000033068-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000016018-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000032560-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000022439-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000043241-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000048330-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000041491-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000015363-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000033021-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000039899-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000042557-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000063801-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000031637-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000017670-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000030611-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000010057-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000020886-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000042659-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000019647-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000031617-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000046806-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000040661-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000028967-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000105302-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000042198-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000033585-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000072662-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000023764-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000040483-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000033047-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000032602-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000023826-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000022568-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000024548-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000050199-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000057440-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000030616-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000066595-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000046714-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000075256-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000028811-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000025016-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000034957-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000025104-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000078201-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000042506-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000022629-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000085945-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000071369-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000093606-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000049090-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000046807-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000019933-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000031079-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000048776-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000038780-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000027349-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000027646-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000020330-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000023046-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000024976-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000039450-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000032348-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",1
ENSMUSG00000045098-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000024772-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000036087-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000044617-P,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene",-1
ENSMUSG00000055681-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000036948-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000041936-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000068921-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000068284-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000063894-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000027536-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000069727-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000094002-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000041126-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000034064-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000004591-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000035295-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000022781-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000105382-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000024081-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000020108-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000061533-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000028655-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000033808-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000047146-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000030663-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000033411-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000003344-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000004895-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000031010-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000015839-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000032724-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000028441-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000005124-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000018199-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000041134-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000024170-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000035133-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000043467-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000024921-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000048200-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000030008-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000038644-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000018322-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000056054-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000004040-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000038836-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000035640-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000024168-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000001687-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000030703-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000021431-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000030979-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000055150-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000021244-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000031027-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000096971-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000021025-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000055044-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000032009-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000060512-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000020080-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000020477-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000020248-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000044317-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000001441-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000031157-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000042349-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000056598-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000037736-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000035152-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000104339-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000025437-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000021686-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000068335-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000057181-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000050321-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000030265-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000052566-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000022361-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000021481-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000028030-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000045817-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000034579-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000042831-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000029840-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000090110-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000046157-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000047067-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000047181-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000038880-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000085207-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000024190-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000061838-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000032251-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000015932-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000021010-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000005575-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000028051-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000027598-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000060227-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000024576-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000031970-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000035762-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000034377-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000077767-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000055239-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000025869-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000024947-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000025478-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000022426-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000004085-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000002660-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000048612-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000031246-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000014603-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000047141-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000105729-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000044365-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000056735-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000042129-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000020553-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000061524-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000030403-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000001089-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000029551-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000027210-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000017286-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000102101-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000051285-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000037110-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000027770-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000025894-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000045767-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000043241-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000020380-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000024873-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000043614-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000067148-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000013663-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000006800-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000035692-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000043411-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000014846-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000018171-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000028967-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000033585-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000042745-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000072662-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000040483-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000064340-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000023826-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000024548-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000050199-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000057440-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000000127-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000034957-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000025862-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000025104-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000022629-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000049287-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000018293-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000032307-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000062866-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000005699-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000020219-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000009013-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000026315-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000025231-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000020899-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000032348-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000060279-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
ENSMUSG00000039813-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",1
ENSMUSG00000032796-P,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane",-1
