Gene,Metabolite,VECPAC r,VECPAC p,VECPAC n,DSS r,DSS p,DSS n,LPS r,LPS p,LPS n,Pooled r,Pooled p,Pooled n,Consistent,Sign,Pooled FDR
"2,5-Dimethoxybenzhydrazide","2-Cyclohexen-1-one, 3-methyl-",,,2,0.7,0.1881204043741873,5,0.7714285714285715,0.0723965014577259,6,0.7582417582417583,0.0026660786121372,13,True,+,0.0404683761320903
"2,5-Dimethoxybenzhydrazide","3-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)-2-methylprop-2-enal",,,2,0.8999999999999998,0.0373860734684987,5,1.0,0.0,6,0.9615384615384616,1.63176808107e-07,13,True,+,0.0001591381821063
"2,5-Dimethoxybenzhydrazide","6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",,,0,0.948683298050514,0.0513167019494861,4,0.7999999999999999,0.2000000000000001,4,0.7784570702436182,0.0228673339697368,8,True,+,0.1178401657978767
"2,5-Dimethoxybenzhydrazide","Benzene, 1,4-dimethoxy",,,2,0.6668859288553501,0.2188939813132315,5,0.6,0.208,6,0.6446305452411731,0.0173796174972914,13,True,+,0.102709220337267
"2,5-Dimethoxybenzhydrazide",Butanedioic acid,,,2,0.6,0.2847569798652938,5,0.8857142857142858,0.0188454810495626,6,0.7637362637362637,0.0023766147979084,13,True,+,0.0382316467077965
"2,5-Dimethoxybenzhydrazide",Cholesterol,,,2,-0.6,0.2847569798652938,5,-0.8857142857142858,0.0188454810495626,6,-0.5934065934065934,0.032524440270097,13,True,-,0.1410955432145841
"2,5-Dimethoxybenzhydrazide","Cyclohexanone, 3,3,5-trimethyl",,,2,0.8999999999999998,0.0373860734684987,5,0.4999999999999999,0.3910022189557703,5,0.8461538461538463,0.000521133700481,12,True,+,0.0169411880464698
"2,5-Dimethoxybenzhydrazide",Cyclooctylamine,,,2,0.8720815992723809,0.0538542177275421,5,0.942857142857143,0.004804664723032,6,0.8775799223697635,8.064080981259685e-05,13,True,+,0.0058463075265235
"2,5-Dimethoxybenzhydrazide",Diethylamine,,,2,0.6,0.2847569798652938,5,0.9276336570439176,0.0076658441874731,6,0.8198082033422869,0.0006014410982505,13,True,+,0.0183341532345695
"2,5-Dimethoxybenzhydrazide","Erythrono-1,4-lactone",,,2,0.4999999999999999,0.3910022189557703,5,0.7714285714285715,0.0723965014577259,6,0.8131868131868131,0.0007236077236996,13,True,+,0.0202350805028827
"2,5-Dimethoxybenzhydrazide",Hydracrylic acid,,,2,0.3999999999999999,0.5046315754686912,5,0.7714285714285715,0.0723965014577259,6,0.7637362637362637,0.0023766147979084,13,True,+,0.0382316467077965
"2,5-Dimethoxybenzhydrazide",Mevalonolactone,,,2,0.6668859288553501,0.2188939813132315,5,0.4857142857142857,0.3287230320699708,6,0.7235220049631592,0.0051826920547547,13,True,+,0.0553909087824605
"2,5-Dimethoxybenzhydrazide",N-Acetylaminoethanol,,,2,0.8207826816681233,0.0885870053135438,5,0.5507824838698261,0.2573693316225746,6,0.6666691963605293,0.0128253665206417,13,True,+,0.0861131752100228
"2,5-Dimethoxybenzonitrile","2,5-Dimethoxyphenol",1.0,0.0,3,1.0,1.4042654220543602e-24,5,0.3714285714285715,0.4684781341107872,6,0.6879120879120879,0.0065400424918419,14,True,+,0.0616723866254659
