NAME,DSS_73_090224,DSS_76_090224,DSS_B896_090224,DSS_T0.7_090224,DSS_T0.8_090224
,DSS_T0,DSS_T0,DSS_T0,DSS_T0,DSS_T0
"Naringenin 4',7-dimethylether",20.25058687671647,16.991108572075362,17.46137479774024,19.37661924854693,18.74758941168215
N-Caffeoyl-O-methyltyramine,7.865359570935229,7.95265362242037,8.78183834033711,9.620859789737152,10.627764902369316
N-Ethylamphetamine,0.0,27.21949002986261,27.340626974307554,0.0,27.14809112663106
N-Ethyldiethanolamine,23.652526445216797,22.883582115661888,23.172241160537297,22.00030634459032,22.609348137447608
Niacin,17.535926648728218,16.47436942086804,16.451555296682493,15.8287194194473,15.839814384919245
Niacinamide,28.547152383216144,27.13935267997424,26.339317612329562,26.030570683415917,26.8841023621389
N-Isobutyrylglycine,27.005458562602144,26.21479675204206,26.19343053740151,23.109678545189908,26.26958932264995
N-Methyl-1-[(trimethylsilyl)oxy]-1-{4-[(trimethylsilyl)oxy]phenyl}propan-2-amine,0.0,14.335534866807551,14.253385736134387,14.291946223676518,14.073168633073248
N-Methylacetamide,26.727432021638055,26.643521284173865,26.415813115505234,25.972687447630904,26.602114897532765
Nonanoic acid,28.656889852609982,28.173903551221553,28.31388856608339,27.751789463125196,27.9180525044637
Norephedrine,0.0,0.0,29.779238045259863,27.196037265439497,28.254394610248006
Norketamine,8.19885384452994,9.023662305865097,7.769495612964363,8.299061837120068,8.879078022471957
"Norleucine, N-trimethylsilyl-",0.0,0.0,0.0,0.0,0.0
Octacosanol,24.372664605247994,0.0,25.231369946630064,0.0,25.281668304469516
"Octadecanoic acid, octyl ester",0.0,0.0,0.0,0.0,0.0
Octadecanoic acid,0.0,11.924813765963389,0.0,0.0,12.235266382128358
Octanoic acid,25.74145243948871,25.331446597828517,25.59521253364892,25.383250782165852,0.0
Octocrylene,0.0,0.0,0.0,0.0,0.0
Oleamide,26.568645105867052,26.161958124558765,24.57648823171189,24.92269947042099,24.143481192417845
Oleic Acid,27.604900484696717,0.0,0.0,0.0,0.0
Olomoucine,0.0,0.0,0.0,0.0,0.0
Oxalic acid,29.189881113912843,29.48404660966764,29.921498098394704,28.989815041684977,29.417275675775894
"Oxalic acid, di(cyclohexylmethyl) ester",0.0,0.0,0.0,0.0,0.0
"Oxymorphone, bis(trimethylsilyl) ether",28.955384365156494,28.70926956552526,0.0,27.784725149768217,27.988077187663944
Palmitic Acid,0.0,0.0,0.0,22.890657723220958,23.22504241412872
Pentadecanoic acid,0.0,0.0,25.69645773655562,0.0,0.0
Pentanedioic acid,22.64694148478881,21.28829747885927,0.0,21.728134408063628,21.463774828676417
Pentanoic acid,23.865310474502607,23.86532014354683,23.60921323819794,23.321892935701662,23.256525060423897
"Phenol, 2,4-bis(1-methyl-1-phenylethyl)-",22.607247417183817,22.73396947038191,22.09314847896553,22.499666871356368,22.89492124859274
Phenol,27.061594921633596,27.864208563341286,28.33932243776935,26.781156893574455,28.333892041453957
Phenoxyethanol,24.89032323702176,23.746904671297116,23.29421353886802,23.73829736500199,23.270834632055678
Phosphoserine,0.0,0.0,0.0,0.0,0.0
Phthalazin-1-one,0.0,0.0,0.0,0.0,0.0
Phthalimide,0.0,0.0,0.0,0.0,0.0
Phytanic acid,19.371784923435726,20.689723510987516,21.456866177131882,20.528739255728393,21.290459477212345
Picolinic acid,27.2455054375089,27.971736824289067,27.88169657728661,27.25852041612539,27.959231067065975
Pinosylvin,20.23730251443856,18.984257632299304,15.698551676127233,18.17287619289425,16.004186349188544
Pipecolic acid,21.49855853134612,20.392170876945166,20.51177060531976,20.44623031802489,20.910472526035562
"Piperazine, 1-(4-acetylphenylsulfonyl)-4-methyl-",0.0,0.0,0.0,24.33720773852332,0.0
Praziquantel,0.0,0.0,0.0,0.0,0.0
Pro-Ala-Lys,0.0,0.0,0.0,0.0,0.0
Prometryne,0.0,0.0,0.0,0.0,0.0
"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl-",24.346837131071634,22.83622833815335,23.244033666730644,0.0,22.447972846973347
"Propanoic acid, dimethyl(isopropyl)silyl ester",19.500183346433683,18.015235652863854,19.116850599608014,18.61408488763178,18.05409903186774
Propanoic acid,0.0,18.157011002037148,18.24565888886983,21.88066482984368,0.0
"Propionic acid, 3-iodo-, octadecyl ester",0.0,0.0,20.181233926016468,0.0,0.0
Propylene glycol,0.0,18.51176638238745,17.992160894574738,17.997500820753785,18.43321332243545
Prostaglandin,0.0,16.00271168555358,15.569561422192542,16.15563686831278,16.130185244171933
"Pyrazole[4,5-b]imidazole, 1-formyl-3-ethyl-6-beta-d-ribofuranosyl-",0.0,0.0,0.0,0.0,0.0
"Quinoxaline, 2,3-diphenyl- ",29.81594779008895,30.972368863344258,28.16106971482822,0.0,0.0
Salsoline,20.602685997474794,12.027659464665172,15.430585689678127,13.266736931391181,14.33270385382057
Sarcosine,0.0,20.109481308730835,0.0,16.10468038747543,16.198256585161957
Simetryn,0.0,0.0,0.0,0.0,0.0
Spiroxamine,0.0,0.0,0.0,21.142454844625007,22.035004316334433
Stearic acid,32.922772853087444,26.09405143485723,25.87628242735996,25.879171164560038,25.025929934496194
Suberic acid,19.968168898141993,19.388157529564882,19.124392612223907,19.364366319869426,19.439541219422487
Succinamide,0.0,0.0,0.0,0.0,0.0
Sulindac,0.0,0.0,0.0,20.47387861957037,20.578110492033957
Supraene,26.263990335534153,25.477588207231747,0.0,23.034209246659547,23.801907708834577
Synephrine,0.0,19.304781867422935,19.306324054573526,19.477425505894768,19.91003111375991
Taurine,0.0,0.0,0.0,0.0,0.0
tert-butyl(dimethyl)silyl-2-([tert-butyl(dimethyl)silyl]oxy)hex-2-enoate,0.0,0.0,0.0,0.0,0.0
tert-Butylamine,0.0,0.0,0.0,0.0,30.667074648045794
"Tetrahydro[2,2']bifuranyl-5-one",0.0,0.0,0.0,0.0,26.708293668433416
Tetrahydro-solasodine triacetate,18.841073993169672,18.600997565648857,18.6009275312872,18.27408964181525,18.545732733819985
Theobromine,0.0,0.0,0.0,0.0,0.0
Thymol,17.84609694125926,16.66092867256107,17.90073785946254,0.0,16.278155238076657
Triethyl citrate,15.426322374854271,15.156492275889308,14.890404731995355,14.68270570641686,15.22215428177721
Trimethylolpropane,0.0,15.702998656178648,15.06389348593055,16.07908152787728,0.0
Tromethamine,0.0,0.0,0.0,19.593595910074022,20.363873149032692
Tyr-Val,0.0,0.0,0.0,27.138774760553083,0.0
Uracil,26.446918191167782,25.1445349891842,25.427490085895947,24.9206815734244,25.246655342676476
Urea,30.625763522061664,30.83214898523329,31.308083575853185,30.229490722407764,31.05847686135118
Vanillylmandelic acid,9.785722880536444,9.668428271354097,10.07575130113906,11.045360782961474,7.519692505059979
"Weberine, 5-desmethoxy-",24.25375678897173,0.0,24.1202875101435,23.7294778527883,0.0
Xylazine,22.19957930801109,21.820896861171686,21.259384113846668,21.262574465249035,21.805577688111697
Yangonin,0.0,16.050538391890953,16.315843540491905,16.143661348244812,16.13270642265677
