node,BiBC
Hyls1-S,0.0
C130026L21Rik-S,0.0
Nanp-S,0.0
2700097O09Rik-S,0.0
Zfp512-S,0.02666666666666667
Tmem42-S,0.0
Cenpb-S,0.0
1110002L01Rik-S,0.0
2510002D24Rik-S,0.24506744597419783
Cyp4f15-S,0.0
Insyn2a-S,0.0
Gm15564-S,0.0
4930447M23Rik-S,0.010416666666666666
Gm15446-S,0.0
Gypc-S,0.0
Synj2bp-S,0.0
9330151L19Rik-S,0.5245011737089201
Pantr2-S,0.0
Zfp87-S,0.0
1810044D09Rik-S,0.0
Gm37735-S,0.0
Gm43359-S,0.0
Gm42942-S,0.0
