node,BiBC
Psma4-C,742.5297276148464
Arhgef12-C,622.0686630550359
Arhgap5-C,3109.947391053542
Slc2a2-C,30.8366751279205
Wapl-C,961.7516754171269
Limch1-C,134.7308841514482
Lrrc8a-C,9634.355702185741
Tspan9-C,2.5179511266660968
Snora35-C,125.35706414054268
Rab5a-C,0.0
Smc4-C,3139.5603767353086
Smarca5-C,3698.413393560026
Scyl1-C,271.9273696707288
Lpgat1-C,45.63057029160671
Dnajc7-C,1705.4659251347266
Tmem259-C,1103.7299279838785
Rplp1-C,91.11966042342772
Adam15-C,697.8884125939612
Eif3h-C,968.0663026834824
Hk1-C,779.1611692751451
Ap3b1-C,154.2250874370108
Tkt-C,783.7652402496377
Tada1-C,1365.0700604525998
Guk1-C,186.47115809201856
Atp6v1f-C,467.27474438787266
Gpr162-C,35.01279235044554
Rab5c-C,286.0320091851568
Ilvbl-C,1164.3626817604018
Ptk2b-C,1270.831474588131
Ubc-C,4140.092817310448
Tmem184c-C,509.0780978045904
Rad54l2-C,92.5574976687045
Pfn1-C,334.73515483403156
Fcho2-C,1657.759406340567
Mef2a-C,507.2873297797653
Fcf1-C,155.8004640906403
Lrrc17-C,100.57008606188369
Ctr9-C,0.0
Mtrex-C,333.75663857013916
Src-C,16.397987720577227
Plgrkt-C,28.95612403638094
St6galnac4-C,144.60576863057182
Ttf1-C,163.9875562727908
Fndc3a-C,491.2239279538041
Shb-C,2.539760637006297
Ildr2-C,269.25338533790404
Arrdc4-C,0.01270913770913771
Fer-C,323.99224041294053
Usf3-C,424.14558156865724
Pak2-C,64.36214234322861
1110004F10Rik-C,62.507572572531004
Ro60-C,1012.3358471742927
4930556M19Rik-C,97.99849364028812
Smim15-C,373.9314377045349
Npepps-C,3642.1219125958773
Pten-C,55.2627434975115
Tagln2-C,111.48464280730254
Sufu-C,0.0
Chmp4c-C,0.0
Zfp383-C,245.99999999999915
Zfp975-C,318.07723890787344
Ppp1r12a-C,531.3170162367978
Ubl3-C,126.55140903031571
Kras-C,23.928272884597348
Papss1-C,0.0
Bhmt2-C,671.3546282561583
Gas6-C,536.8279423157463
Amfr-C,374.835944639411
Prxl2c-C,321.8130435995421
Tceanc-C,1134.9103435101547
Erbin-C,343.0773724870136
Fn3krp-C,23.658350398922583
