Gene,Gene,Metabolite,VECPAC r,VECPAC p,VECPAC n,DSS r,DSS p,DSS n,LPS r,LPS p,LPS n,Pooled r,Pooled p,Pooled n,Consistent,Sign,Pooled FDR
ENSMUSG00000001014-P,ENSMUSG00000001014,Allylescaline ,0.085714286,0.8717434402332361,6,0.2108185106778919,0.7891814893221081,4,0.2485133664023575,0.5910167267620505,7,0.2121929109319869,0.4135702897717587,17,TRUE,+,0.594019048
ENSMUSG00000001014-P,ENSMUSG00000001014,alpha-Tocopherol,0.4857142857142857,0.3287230320699709,6,0.2108185106778919,0.7891814893221081,4,0.01970276,0.9665580474495395,7,0.1676185408366215,0.5201968696380703,17,TRUE,+,0.6704877093467536
ENSMUSG00000001014-P,ENSMUSG00000001014,Arachidonic acid,-0.115954207,0.826848213,6,-0.105409255,0.894590745,4,-0.059643208,0.8989265443787804,7,-0.016528154,0.9497981037120856,17,TRUE,-,0.9629240152703892
ENSMUSG00000001014-P,ENSMUSG00000001014,Aspartic acid,1,0,3,0.8660254037844387,0.3333333333333332,3,0.3952847075210474,0.510140203,5,0.3297750881306966,0.3219885889189111,11,TRUE,+,0.5284920578214736
ENSMUSG00000001014-P,ENSMUSG00000001014,"Benzene, 4-ethenyl-1,2-dimethoxy-",-0.2,0.747060078,5,-0.316227766,0.683772234,4,-0.481543412,0.2738937828454585,7,-0.110694325,0.6831867858005354,16,TRUE,-,0.7814878152943818
ENSMUSG00000001014-P,ENSMUSG00000001014,Benzeneacetic acid,0.2571428571428572,0.6227871720116618,6,0.7378647873726218,0.2621352126273781,4,0.1576220812478201,0.7357240883178837,7,0.4266653766750365,0.087644121,17,TRUE,+,0.3146381166688678
ENSMUSG00000001014-P,ENSMUSG00000001014,"Benzoic acid, methyl ester",0.5,0.6666666666666667,3,0.7378647873726218,0.2621352126273781,4,0.632455532,0.367544468,4,0.5720775535473553,0.065920055,11,TRUE,+,0.2852083745650791
ENSMUSG00000001014-P,ENSMUSG00000001014,"Benzoic acid, pentadecyl ester",0.1449427589131121,0.7841083696021083,6,0.5,0.6666666666666667,3,0.1576220812478201,0.7357240883178837,7,0.041554489,0.8785563636371678,16,TRUE,+,0.9158830127568484
ENSMUSG00000001014-P,ENSMUSG00000001014,Benzyl alcohol,0.4857142857142857,0.3287230320699709,6,0.2108185106778919,0.7891814893221081,4,0.2882755050267347,0.5306871513111084,7,0.3125715933489148,0.2218973468440796,17,TRUE,+,0.4467984854346365
ENSMUSG00000001014-P,ENSMUSG00000001014,Boric acid,0.7142857142857143,0.1107871720116617,6,0.7378647873726218,0.2621352126273781,4,0.6660158219583182,0.1023975425856527,7,0.5590711425752949,0.01964263,17,TRUE,+,0.1979395478168447
ENSMUSG00000001014-P,ENSMUSG00000001014,Butanedioic acid,0.088273483,0.8679336982351336,6,0.1054092553389459,0.894590745,4,0.4728662437434604,0.2838910567061021,7,0.2250371752555417,0.3851780902235803,17,TRUE,+,0.5741798424122874
ENSMUSG00000001014-P,ENSMUSG00000001014,Butylated Hydroxytoluene,0.5428571428571429,0.2657026239067055,6,0.7378647873726218,0.2621352126273781,4,0.029821604,0.949395782,7,0.1156260772144359,0.6585522911329003,17,TRUE,+,0.7646991350088251
ENSMUSG00000001014-P,ENSMUSG00000001014,"cis-4,5-Dihydroxy-o-dithiane, 2O-",0.8696565534786727,0.024376892,6,0.2108185106778919,0.7891814893221081,4,0.1491080198414145,0.7496709395954312,7,0.4182894387518261,0.094736753,17,TRUE,+,0.3232434591239154
ENSMUSG00000001014-P,ENSMUSG00000001014,Cyclohexanol,0.7714285714285715,0.072396501,6,0.7378647873726218,0.2621352126273781,4,0.2561358820277077,0.5792923697190729,7,0.4165066772303928,0.096297964,17,TRUE,+,0.3244987887279185
ENSMUSG00000001014-P,ENSMUSG00000001014,"Cyclohexanone, 3,3,5-trimethyl-",0.3714285714285715,0.4684781341107871,6,0.2108185106778919,0.7891814893221081,4,0.4213504858001922,0.3464609618698652,7,0.3521768222925709,0.1656382851048648,17,TRUE,+,0.3968356434757381
ENSMUSG00000001014-P,ENSMUSG00000001014,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-",0.2,0.704,6,0.7378647873726218,0.2621352126273781,4,0.020064309,0.9659446272953888,7,0.278435827,0.279182361,17,TRUE,+,0.4943073641559375
ENSMUSG00000001014-P,ENSMUSG00000001014,"D-(-)-Ribofuranose, tetrakis",-0.6,0.2079999999999998,6,-0.5,0.6666666666666667,3,-0.374352443,0.4080580175675019,7,-0.067948238,0.802561151,16,TRUE,-,0.8635174431813933
ENSMUSG00000001014-P,ENSMUSG00000001014,D-Fructose,0.1,0.8728885715695383,5,0.2108185106778919,0.7891814893221081,4,0.306697808,0.5034720013693461,7,0.027714488,0.918848727,16,TRUE,+,0.942870773
ENSMUSG00000001014-P,ENSMUSG00000001014,Deoxycholic Acid,0.1,0.8728885715695383,5,0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.6651497894641797,0.025525159,11,TRUE,+,0.2122307780150313
ENSMUSG00000001014-P,ENSMUSG00000001014,Desmosterol,0.6,0.2079999999999998,6,0.2108185106778919,0.7891814893221081,4,0.5666104753973752,0.1847503219040716,7,0.3900791835695807,0.1216459519388425,17,TRUE,+,0.353720993
ENSMUSG00000001014-P,ENSMUSG00000001014,Dimethyl fumarate,0.2608969660436018,0.6175338174259972,6,0.8660254037844387,0.3333333333333332,3,0.3940552031195503,0.3817364934472537,7,0.3226206135224891,0.2229496641817099,16,TRUE,+,0.4482890374576639
ENSMUSG00000001014-P,ENSMUSG00000001014,DL-Phenylalanine,0.1428571428571428,0.7871720116618075,6,0.2108185106778919,0.7891814893221081,4,0.3976213862437721,0.3770479895228455,7,0.142309018,0.5858579639913661,17,TRUE,+,0.716098962
ENSMUSG00000001014-P,ENSMUSG00000001014,Dodecanoic acid,0.753702346,0.083523281,6,0.5,0.6666666666666667,3,0.3976213862437721,0.3770479895228455,7,0.671410712,0.004400617,16,TRUE,+,0.1270582508015116
ENSMUSG00000001014-P,ENSMUSG00000001014,"Dodecanoic acid, 1-methylethyl ester",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.7745966692414834,0.2254033307585165,4,0.4073001558161986,0.2427059014301754,10,TRUE,+,0.4658477776568082
ENSMUSG00000001014-P,ENSMUSG00000001014,Galactopyranose,0.3999999999999999,0.6,4,0.7777777777777779,0.222222222,4,0.079524277,0.8654218806932563,7,0.2494232979631619,0.3699884563322344,15,TRUE,+,0.5636590076041981
ENSMUSG00000001014-P,ENSMUSG00000001014,"Guanidine, N,N-dimethyl-",0.2353959545345998,0.6534278608778468,6,0.2108185106778919,0.7891814893221081,4,0.8607401855032185,0.012877294,7,0.5795543546973596,0.014756788,17,TRUE,+,0.1835428263770841
ENSMUSG00000001014-P,ENSMUSG00000001014,Heptadecanoic acid,0.7,0.1881204043741872,5,0.2108185106778919,0.7891814893221081,4,0.4335660729830504,0.3311391067593714,7,0.3790451340872398,0.1476506716891764,16,TRUE,+,0.3803160854893274
ENSMUSG00000001014-P,ENSMUSG00000001014,Hexanedioic acid,0.6571428571428573,0.1561749271137023,6,0.948683298,0.051316702,4,0.445896321,0.3754828581275207,6,0.4578140134747702,0.074554895,16,TRUE,+,0.2962749125271796
ENSMUSG00000001014-P,ENSMUSG00000001014,Hexanoic acid,0.5768179036829705,0.2307322519546003,6,0.2108185106778919,0.7891814893221081,4,0.3912540225287499,0.3854356975231249,7,0.3377509415316604,0.184880952,17,TRUE,+,0.4146678751396891
ENSMUSG00000001014-P,ENSMUSG00000001014,Hydracrylic acid,0.3188740696088466,0.5379005604702051,6,0.2108185106778919,0.7891814893221081,4,0.2167303617157527,0.6406471615204584,7,0.1855099700363478,0.4759438936930418,17,TRUE,+,0.638579029
ENSMUSG00000001014-P,ENSMUSG00000001014,"Inosose-2, 1,3,4,5,6-pentakis-",0.2,0.704,6,0.7378647873726218,0.2621352126273781,4,0.03940552,0.9331550374892812,7,0.2260310626433229,0.3830266965457577,17,TRUE,+,0.5731653600854497
ENSMUSG00000001014-P,ENSMUSG00000001014,L-Glutamic acid,0.1739313106957345,0.7417339277316277,6,0.632455532,0.367544468,4,0.2882755050267347,0.5306871513111084,7,0.1868952811444329,0.4725966418343987,17,TRUE,+,0.6364635885784771
ENSMUSG00000001014-P,ENSMUSG00000001014,l-Histidine ethyl ester,0.2,0.704,6,0.8660254037844387,0.3333333333333332,3,0.061339562,0.8960625184592792,7,0.2833036567320772,0.2876591701259668,16,TRUE,+,0.5014939967891405
ENSMUSG00000001014-P,ENSMUSG00000001014,L-Tryptophan,0.1449427589131121,0.7841083696021083,6,0.2108185106778919,0.7891814893221081,4,0.010323002,0.9824760617047716,7,0.067550188,0.7967189982700709,17,TRUE,+,0.859332151
ENSMUSG00000001014-P,ENSMUSG00000001014,Levulinic acid,0.6957252427829382,0.1247893374402868,6,0.5000000000000001,0.4999999999999999,4,0.5268483367729979,0.224369568,7,0.1984597908890567,0.4451134803108176,17,TRUE,+,0.6161914627560967
ENSMUSG00000001014-P,ENSMUSG00000001014,Myristic acid,0.6,0.2847569798652937,5,0.7378647873726218,0.2621352126273781,4,0.4915755667668909,0.262537224,7,0.7026014767892576,0.002403696,16,TRUE,+,0.106270528
ENSMUSG00000001014-P,ENSMUSG00000001014,Neostigmine ,0.2,0.704,6,0.8660254037844387,0.3333333333333332,3,0.1576220812478201,0.7357240883178837,7,0.2947504504734448,0.2677695205531645,16,TRUE,+,0.4867970020657814
ENSMUSG00000001014-P,ENSMUSG00000001014,Niacin,0.085714286,0.8717434402332361,6,0.2108185106778919,0.7891814893221081,4,0.1576220812478201,0.7357240883178837,7,0.1930152894482308,0.4579493597547162,17,TRUE,+,0.6253065493816459
ENSMUSG00000001014-P,ENSMUSG00000001014,Niacinamide,0.4553825555391871,0.3641432519429783,6,0.948683298,0.051316702,4,0.2683944357145461,0.5605917366256872,7,0.4419898045713929,0.075673137,17,TRUE,+,0.2977311860044244
ENSMUSG00000001014-P,ENSMUSG00000001014,Nonanal,0.1428571428571428,0.7871720116618075,6,0.2108185106778919,0.7891814893221081,4,0.069583743,0.8821567461671105,7,0.1016492986500536,0.6978715083236252,17,TRUE,+,0.7904470481842216
ENSMUSG00000001014-P,ENSMUSG00000001014,Pantolactone,0.2648204488514248,0.6120552385657049,6,0.7378647873726218,0.2621352126273781,4,0.3777403169315835,0.4034823594640453,7,0.4986938335160911,0.041584284,17,TRUE,+,0.2459590917522822
ENSMUSG00000001014-P,ENSMUSG00000001014,Pentadecanoic acid,0.3188740696088466,0.5379005604702051,6,0.7378647873726218,0.2621352126273781,4,0.3077935056255462,0.614384003,5,0.4295455449740454,0.1100623552757347,15,TRUE,+,0.3403862529453774
ENSMUSG00000001014-P,ENSMUSG00000001014,Pentanoic acid,0.2,0.704,6,0.7378647873726218,0.2621352126273781,4,0.039762139,0.9325510458073628,7,0.2287109219626206,0.3772587837753551,17,TRUE,+,0.5690609118765506
ENSMUSG00000001014-P,ENSMUSG00000001014,Phenol,0.6571428571428573,0.1561749271137023,6,0.2108185106778919,0.7891814893221081,4,0.099405347,0.8320767786183139,7,0.1448502505763264,0.579112791,17,TRUE,+,0.7110287450732605
ENSMUSG00000001014-P,ENSMUSG00000001014,Phenylalanine,0.7715167498104596,0.072342956,6,0.5,0.6666666666666667,3,0.024573659,0.958295055,7,0.2807775379198685,0.292164421,16,TRUE,+,0.5047380529884286
ENSMUSG00000001014-P,ENSMUSG00000001014,Phloroglucinol,0.3,0.6238376647810728,5,0.8660254037844387,0.3333333333333332,3,0.1391674851853202,0.7660231518571954,7,0.5180975298163413,0.047882372,15,TRUE,+,0.2579093736319316
ENSMUSG00000001014-P,ENSMUSG00000001014,Pimelic acid,0.3714285714285715,0.4684781341107871,6,0.7378647873726218,0.2621352126273781,4,0.8944271909999159,0.040519326,5,0.6989812801012432,0.003737451,15,TRUE,+,0.1213229580338974
ENSMUSG00000001014-P,ENSMUSG00000001014,"Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-",-0.4,0.6,4,-0.866025404,0.3333333333333332,3,-0.223606798,0.7176856442107861,5,-0.403091721,0.1938515493954091,12,TRUE,-,0.4228561534624711
ENSMUSG00000001014-P,ENSMUSG00000001014,"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",0.2,0.704,6,0.7378647873726218,0.2621352126273781,4,0.4334607234315054,0.3312699853604959,7,0.1904756145870698,0.4639997833508263,17,TRUE,+,0.6304319765712227
ENSMUSG00000001014-P,ENSMUSG00000001014,Salsoline,0.3714285714285715,0.4684781341107871,6,0.8660254037844387,0.3333333333333332,3,0.1182165609358651,0.8007087300467118,7,0.3745786974766694,0.1528768280192677,16,TRUE,+,0.3856429738853293
ENSMUSG00000001014-P,ENSMUSG00000001014,Suberic acid,0.7142857142857143,0.1107871720116617,6,0.7378647873726218,0.2621352126273781,4,0.610785565,0.1451450113795308,7,0.6831725376522907,0.002503339,17,TRUE,+,0.1082117205791166
ENSMUSG00000001014-P,ENSMUSG00000001014,Trimethylsilyl oct-2-enoate ,-0.6,0.2079999999999998,6,-0.866025404,0.3333333333333332,3,-0.512271764,0.2398053912767625,7,-0.35001616,0.1838471868219383,16,TRUE,-,0.4134137961902963
ENSMUSG00000001014-P,ENSMUSG00000001014,Trimidox,-0.2,0.747060078,5,-0.866025404,0.3333333333333332,3,-0.223606798,0.7176856442107861,5,-0.161822679,0.5973791797932706,13,TRUE,-,0.7242318698979835
ENSMUSG00000001014-P,ENSMUSG00000001014,Uracil,0.4857142857142857,0.3287230320699709,6,0.632455532,0.367544468,4,0.1689890891536031,0.7171939341357729,7,0.1080023798156819,0.6799019416804323,17,TRUE,+,0.7789303658017285
ENSMUSG00000001014-P,ENSMUSG00000001014,Urea,0.8827348295047495,0.019820417,6,0.2108185106778919,0.7891814893221081,4,0.2485133664023575,0.5910167267620505,7,0.2875122611597872,0.2631476914837538,17,TRUE,+,0.4834180324450919
ENSMUSG00000001014-P,ENSMUSG00000001014,Uridine,0.1159542071304896,0.826848213,6,0.7378647873726218,0.2621352126273781,4,0.5169078021169037,0.2348440313250883,7,0.2275799681962823,0.3796870806717233,17,TRUE,+,0.570429852
ENSMUSG00000001054-P,ENSMUSG00000001054,"1-(2,4-Dimethoxyphenyl)-propan-2-one",0.057977104,0.9131317851623264,6,1,0,3,0.3743524429635728,0.4080580175675019,7,0.091922997,0.7349234885341689,16,TRUE,+,0.8163167143404122
ENSMUSG00000001054-P,ENSMUSG00000001054,"1-Phenyl-1,2-ethanediol",0.6377481392176932,0.1730711102412597,6,0.6000000000000001,0.3999999999999999,4,0.1636634176769943,0.725862474,7,0.1546963949284652,0.5532927606966572,17,TRUE,+,0.6940846977474601
ENSMUSG00000001054-P,ENSMUSG00000001054,"1,2-Benzenedicarboxylic acid",0.7999999999999999,0.2,4,1,0,4,0.054554473,0.9075232086487942,7,0.1896246325773155,0.4984807730286135,15,TRUE,+,0.6551825186318364
ENSMUSG00000001054-P,ENSMUSG00000001054,12-Oxooctadecanoate,-0.371428571,0.4684781341107871,6,-1,0,3,-0.057977104,0.9131317851623264,6,-0.4629135,0.082274281,15,TRUE,-,0.3067129814176129
ENSMUSG00000001054-P,ENSMUSG00000001054,2-Butenedioic acid,0.2319084142609793,0.658373571,6,0.3999999999999999,0.6,4,0.071428571,0.8790481931481541,7,0.305334208,0.2333562355110965,17,TRUE,+,0.4571168823890645
ENSMUSG00000001054-P,ENSMUSG00000001054,2-Ethyl-3-hydroxypropionic acid,-0.828571429,0.041562682,6,-0.4,0.6,4,-0.21821789,0.638298872,7,-0.57914154,0.014844713,17,TRUE,-,0.183753218
ENSMUSG00000001054-P,ENSMUSG00000001054,2-Heptenoic acid,-0.8,0.2,4,-1,0,3,-0.2,0.704,6,-0.587912088,0.034586058,13,TRUE,-,0.2327385238855973
ENSMUSG00000001054-P,ENSMUSG00000001054,2-Hydroxybutyric acid,-0.840668002,0.036057573,6,-1,0,3,-0.9,0.037386073,5,-0.609461315,0.020678062,14,TRUE,-,0.2006227774958389
ENSMUSG00000001054-P,ENSMUSG00000001054,2-Methylglutaconic acid,-0.828571429,0.041562682,6,-0.4,0.6,4,-0.142857143,0.7599453002180929,7,-0.56372549,0.01843499,17,TRUE,-,0.195235822
ENSMUSG00000001054-P,ENSMUSG00000001054,2-Pentenoic acid,0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.7999999999999999,0.2,4,0.5636363636363636,0.089724028,10,TRUE,+,0.3164329712940067
ENSMUSG00000001054-P,ENSMUSG00000001054,"2,2-Diallylpyrrolidine",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.1538967528127731,0.8048288166080632,5,0.2961283309258334,0.376591859,11,TRUE,+,0.5682566882157319
ENSMUSG00000001054-P,ENSMUSG00000001054,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",-0.405839725,0.4246625075613645,6,-0.2,0.8,4,-0.25226249,0.5852410907160581,7,-0.534969728,0.026916253,17,TRUE,-,0.2154794909491841
ENSMUSG00000001054-P,ENSMUSG00000001054,"2,4-Decadienal",-0.6,0.2079999999999998,6,-0.2,0.8,4,-0.035714286,0.9394082054712856,7,-0.365196078,0.1494723696516575,17,TRUE,-,0.382558451
ENSMUSG00000001054-P,ENSMUSG00000001054,"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline",-0.2,0.704,6,-0.4,0.6,4,-0.5,0.2531699951003227,7,-0.345588235,0.1742515692585699,17,TRUE,-,0.404342676
ENSMUSG00000001054-P,ENSMUSG00000001054,3-Amino-5-morpholinomethyl-2-oxazolidinone,-0.405839725,0.4246625075613645,6,-1,0,3,-0.231908414,0.658373571,6,-0.069767553,0.8048564304846716,15,TRUE,-,0.8645852919958859
ENSMUSG00000001054-P,ENSMUSG00000001054,3-Hydroxyisovaleric acid,-0.714285714,0.1107871720116617,6,-0.4,0.6,4,-0.107142857,0.8191508555699912,7,-0.512254902,0.035526524,17,TRUE,-,0.2340724216139003
ENSMUSG00000001054-P,ENSMUSG00000001054,"3,4,5-Trihydroxypentanoic acid, tetrakis(trimethylsilyl)-",-1,0,3,-0.5,0.6666666666666667,3,-0.2,0.8,4,-0.612121212,0.059972142,10,TRUE,-,0.2762144780782805
ENSMUSG00000001054-P,ENSMUSG00000001054,"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE",-0.212511859,0.6860308660088958,6,-0.2,0.8,4,-0.257142857,0.6227871720116618,6,-0.020649057,0.9394958263521532,16,TRUE,-,0.9562331368878774
ENSMUSG00000001054-P,ENSMUSG00000001054,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",-0.6,0.2079999999999998,6,-0.2,0.8,4,-0.071428571,0.8790481931481541,7,-0.262254902,0.3092086598982379,17,TRUE,-,0.5179957954509998
ENSMUSG00000001054-P,ENSMUSG00000001054,4-(Trimethylsilyoxy)-3-penten-2-one,-0.085714286,0.8717434402332361,6,-0.316227766,0.683772234,4,-0.178571429,0.7016579425162729,7,-0.145922774,0.5762758444252498,17,TRUE,-,0.7086559902254284
ENSMUSG00000001054-P,ENSMUSG00000001054,4-Hydroxybenzaldehyde,-0.314285714,0.5440932944606414,6,-1,0,4,-0.270281239,0.5577307488053698,7,-0.06131209,0.8151713986062927,17,TRUE,-,0.8715747467033976
ENSMUSG00000001054-P,ENSMUSG00000001054,4-Hydroxyphenyllactic acid,-0.9,0.037386073,5,-1,0,4,-0.178571429,0.7016579425162729,7,-0.688235294,0.003203909,16,TRUE,-,0.1149670908946773
ENSMUSG00000001054-P,ENSMUSG00000001054,"6,7,4'-Trihydroxyisoflavone",-0.5,0.6666666666666667,3,-1,0,3,-0.6,0.2079999999999998,6,-0.062937063,0.8459309212287789,12,TRUE,-,0.8924615701353635
ENSMUSG00000001054-P,ENSMUSG00000001054,"7-Isoquinolinol, 1,2,3,4-tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy-",0.7378647873726218,0.2621352126273781,4,0.7999999999999999,0.2,4,0.3603749850782236,0.4271488085609062,7,0.3184262697996431,0.2473974937529312,15,TRUE,+,0.4690608243449722
ENSMUSG00000001054-P,ENSMUSG00000001054,"Acetamide, N,N-diethyl-",-0.088273483,0.8679336982351336,6,-0.4,0.6,4,-0.407687124,0.3639424835919461,7,-0.131612212,0.6146007903973023,17,TRUE,-,0.7345671611950189
ENSMUSG00000001054-P,ENSMUSG00000001054,Acetoacetic acid,-0.307793506,0.614384003,5,-0.4,0.6,4,-0.102597835,0.8695979205185651,5,-0.024229134,0.9344751063111448,14,TRUE,-,0.953045363
ENSMUSG00000001054-P,ENSMUSG00000001054,"Arabinofuranose, 1,2,3,5-tetrakis-O-",-0.028571429,0.9571545189504372,6,-0.5,0.6666666666666667,3,-0.428571429,0.337368311,7,-0.041176471,0.8796536149318311,16,TRUE,-,0.9162623492700184
ENSMUSG00000001054-P,ENSMUSG00000001054,"Aziridine, 1-(2-buten-2-yl)-",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.6,0.2847569798652937,5,-0.745454545,0.008454729,11,TRUE,-,0.15713192
ENSMUSG00000001054-P,ENSMUSG00000001054,"Benzimidazole, 5-trifluoromethyl-2-methyl-",-0.088273483,0.8679336982351336,6,-0.4,0.6,4,-0.126131245,0.7875721594074739,7,-0.002455498,0.9925374586076524,17,TRUE,-,0.9933571861344146
ENSMUSG00000001054-P,ENSMUSG00000001054,"Benzo[b]fluorene, 5-amino-7-methyl-1,2,3,4,6,7,8,9-octahydro-11-thia-10-aza-",-0.257142857,0.6227871720116618,6,-0.5,0.6666666666666667,3,-0.2,0.8,4,-0.494505495,0.085823531,13,TRUE,-,0.3120697813686276
ENSMUSG00000001054-P,ENSMUSG00000001054,Benzophenone,-0.8196886,0.045837141,6,-0.2,0.8,4,-0.107142857,0.8191508555699912,7,-0.363637461,0.1513485271906114,17,TRUE,-,0.3843048074460921
ENSMUSG00000001054-P,ENSMUSG00000001054,"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)-",-0.714285714,0.1107871720116617,6,-0.5,0.6666666666666667,3,-0.333562192,0.464697077,7,-0.625371452,0.009577164,16,TRUE,-,0.1623137632498937
ENSMUSG00000001054-P,ENSMUSG00000001054,beta-Hydroxypyruvic acid,-0.028571429,0.9571545189504372,6,-1,0,3,-0.414431233,0.3552689437660521,7,-0.531273139,0.034199498,16,TRUE,-,0.2318504206944824
ENSMUSG00000001054-P,ENSMUSG00000001054,"Cholest-7-en-3-ol, (3beta,5alpha)-",-0.371428571,0.4684781341107871,6,-0.2,0.8,4,-0.521793932,0.2883432338003937,6,-0.603385005,0.013337826,16,TRUE,-,0.1779925239549613
ENSMUSG00000001054-P,ENSMUSG00000001054,Cholesterol,-0.2,0.704,6,-0.2,0.8,4,-0.285714286,0.5345092286010406,7,-0.5,0.040968956,17,TRUE,-,0.2447716144885149
ENSMUSG00000001054-P,ENSMUSG00000001054,D-Fructose,-1,1.4042654220543672e-24,5,-0.2,0.8,4,-0.148249863,0.7510797526579064,7,-0.174042055,0.5191567952922238,16,TRUE,-,0.6696852360979401
ENSMUSG00000001054-P,ENSMUSG00000001054,Dihydrouracil,-0.9,0.037386073,5,-1,0,4,-0.214285714,0.6445115810207203,7,-0.167647059,0.5348568245819433,16,TRUE,-,0.6803769974982808
ENSMUSG00000001054-P,ENSMUSG00000001054,Doconexent,0.3339472073954039,0.5177002083054396,6,1,0,3,0.3571428571428572,0.4316113520383278,7,0.5250760308262767,0.036753395,16,TRUE,+,0.2362381842174711
ENSMUSG00000001054-P,ENSMUSG00000001054,Fenitrothion,0.085714286,0.8717434402332361,6,0.632455532,0.367544468,4,0.036037499,0.938860561,7,0.1202454892886706,0.6457350047651047,17,TRUE,+,0.7560561900506964
ENSMUSG00000001054-P,ENSMUSG00000001054,Glyoxime,-0.647338875,0.1646245946813782,6,-0.2,0.8,4,-0.974679434,0.00481823,5,-0.216652527,0.4379983885374301,15,TRUE,-,0.6112818198508667
ENSMUSG00000001054-P,ENSMUSG00000001054,Hydracrylic acid,-0.898645105,0.014888622,6,-1,0,4,-0.642857143,0.1193923734274109,7,-0.348252671,0.1707330395614949,17,TRUE,-,0.4013723918394706
ENSMUSG00000001054-P,ENSMUSG00000001054,Indole-5-carboxylic acid,0.028571429,0.9571545189504372,6,1,0,3,0.1,0.8728885715695383,5,0.046153846,0.8755025376321142,14,TRUE,+,0.9131768443200822
ENSMUSG00000001054-P,ENSMUSG00000001054,Isofucosterol,-0.428571429,0.3965014577259474,6,-0.2,0.8,4,-0.198206242,0.6700850339168266,7,-0.282035614,0.2727532504348888,17,TRUE,-,0.4904731098639069
ENSMUSG00000001054-P,ENSMUSG00000001054,L-Asparagine,-0.771428571,0.072396501,6,-1,0,3,-0.9,0.037386073,5,-0.274725275,0.3418297437194812,14,TRUE,-,0.542780234
ENSMUSG00000001054-P,ENSMUSG00000001054,L-Glutamine,-0.428571429,0.3965014577259474,6,-0.8,0.2,4,-0.468487481,0.2889967715971479,7,-0.42918463,0.085587962,17,TRUE,-,0.3120697813686276
ENSMUSG00000001054-P,ENSMUSG00000001054,L-Valine,-0.7,0.1881204043741872,5,-0.948683298,0.051316702,4,-0.632455532,0.367544468,4,-0.107438424,0.7268219463108541,13,TRUE,-,0.8105949499990951
ENSMUSG00000001054-P,ENSMUSG00000001054,Malic acid,-0.657142857,0.1561749271137023,6,-0.8,0.2,4,-0.198206242,0.6700850339168266,7,-0.241569635,0.3502582033964058,17,TRUE,-,0.5484808521525657
ENSMUSG00000001054-P,ENSMUSG00000001054,Methyl aminoacetate,-0.714285714,0.1107871720116617,6,-0.4,0.6,4,-0.360374985,0.4271488085609062,7,-0.388718651,0.1230658650279083,17,TRUE,-,0.3554686724148823
ENSMUSG00000001054-P,ENSMUSG00000001054,n-Butylamine,-0.142857143,0.7871720116618075,6,-0.316227766,0.683772234,4,-0.23424374,0.6131550369752419,7,-0.11533751,0.6593560018519962,17,TRUE,-,0.765149698
ENSMUSG00000001054-P,ENSMUSG00000001054,N-Isovaleroylglycine,-0.1,0.8728885715695383,5,-0.5,0.6666666666666667,3,-0.504524979,0.2482031142645109,7,-0.119749824,0.6707719356585296,15,TRUE,-,0.7734295267398881
