n1,n2,r,p,fdr,"('n1', 'n2')"
ENSMUSG00000052584,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.04132247084879314,0.4466881162351475,0.4620601024096116,"('ENSMUSG00000052584', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000062040,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.5371921210343109,0.029170448231102247,0.13472532166048912,"('ENSMUSG00000062040', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000069631,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.6501402080210121,0.008071309896966243,0.0902937317291165,"('ENSMUSG00000069631', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000022427,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.415979539877851,0.07871590350192187,0.1938534885248155,"('ENSMUSG00000022427', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000031198,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.6473853766310926,0.008376287125143078,0.09139387037830987,"('ENSMUSG00000031198', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000023931,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.13223190671613808,0.33336907412950534,0.3843745687560373,"('ENSMUSG00000023931', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000089875,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.5964059439192858,0.01571885560240362,0.10981472097261916,"('ENSMUSG00000089875', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000002748,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.18181887173468983,0.27609112624716436,0.3444308637327596,"('ENSMUSG00000002748', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000085890,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.19166831746291393,0.2652324007357074,0.33699164313153757,"('ENSMUSG00000085890', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000020235,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.319560441230667,0.14359029550675312,0.24740097629908367,"('ENSMUSG00000020235', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000097462,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.17241395711204668,0.28663021515986475,0.35176367072538567,"('ENSMUSG00000097462', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000032261,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.022038651119356347,0.47151487087109023,0.47934538141818356,"('ENSMUSG00000032261', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000029551,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.6473853766310926,0.008376287125143078,0.09139387037830987,"('ENSMUSG00000029551', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000027210,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.35261841790970155,0.11865830191822516,0.2279463175549634,"('ENSMUSG00000027210', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000051297,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.4679724564045578,0.05340400335548995,0.16747789108416475,"('ENSMUSG00000051297', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000098098,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.4600568421165637,0.056842658948625446,0.17151317922938702,"('ENSMUSG00000098098', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000022674,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.24517999370283933,0.2097259400446282,0.2967134385140427,"('ENSMUSG00000022674', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000030677,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.49586965018551776,0.0424142233419291,0.15372730994228379,"('ENSMUSG00000030677', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000025894,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.5950435802226214,0.01596398873047691,0.10999298863282925,"('ENSMUSG00000025894', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000030801,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.2617089820423566,0.19386884731226017,0.2857184266738057,"('ENSMUSG00000030801', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000038324,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.6942175102597248,0.0042356029110489244,0.07483338579530051,"('ENSMUSG00000038324', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000016018,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.11570291837662082,0.3533073904768712,0.39830325133088124,"('ENSMUSG00000016018', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000032560,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.1542705578354944,0.30740673069387325,0.3662484903177191,"('ENSMUSG00000032560', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000020380,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.1790640403447703,0.27916123350594413,0.3464331138738538,"('ENSMUSG00000020380', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000032459,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.22038651119356345,0.23468023371854402,0.31494942392356523,"('ENSMUSG00000032459', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000027680,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.5316824582544718,0.030739220860260496,0.13760312122140334,"('ENSMUSG00000027680', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000045284,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.4986244815754373,0.0414216489191069,0.15226985494433376,"('ENSMUSG00000045284', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000027710,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.30303145289114974,0.15710428770284002,0.2582503743187563,"('ENSMUSG00000027710', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000007570,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.3278249354004256,0.13709417291511633,0.2424912776080077,"('ENSMUSG00000007570', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000052951,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.25787419530437755,0.19749066623799588,0.28821683667885856,"('ENSMUSG00000052951', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000042557,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.11845774976654035,0.3499587492543118,0.39610153435872913,"('ENSMUSG00000042557', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000059456,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.15702538922541398,0.3042158209212601,0.3642892284017399,"('ENSMUSG00000059456', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000036202,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.33333459818026473,0.1328606428066489,0.2389628694524359,"('ENSMUSG00000036202', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000030611,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.446282685166966,0.06317560743402346,0.17799918792031608,"('ENSMUSG00000030611', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000018171,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.3471087551298624,0.12261833768040528,0.23115746044780386,"('ENSMUSG00000018171', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000046806,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.07162561613790812,0.40806496831211425,0.435518133761854,"('ENSMUSG00000046806', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000028967,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.36088291207946016,0.1128650376938567,0.22335722366690974,"('ENSMUSG00000028967', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000036197,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.04132247084879314,0.4466881162351475,0.4620601024096116,"('ENSMUSG00000036197', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000105302,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.4655665048964028,0.05443387580963166,0.1683651376044529,"('ENSMUSG00000105302', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000072662,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.4077150457080924,0.08334740485048804,0.19782015277289774,"('ENSMUSG00000072662', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000033047,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.17079954617501167,0.2884555652153108,0.3530933711066921,"('ENSMUSG00000033047', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000022010,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.7796172833472307,0.0008377353558958414,0.04716005341302197,"('ENSMUSG00000022010', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000021929,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.18732853451452894,0.269993914066218,0.3402139075733433,"('ENSMUSG00000021929', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000025016,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.7052368358194031,0.0035443220062564454,0.07095194094249299,"('ENSMUSG00000025016', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000034957,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.3966957201484142,0.08978982687436096,0.2036136957157203,"('ENSMUSG00000034957', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000025862,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.1845737031246094,0.27303529861190046,0.34193129136346034,"('ENSMUSG00000025862', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000024800,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.3057862842810693,0.15480390981810027,0.2566420060907507,"('ENSMUSG00000024800', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000025104,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.6914626788698053,0.004423434930533759,0.07583364678389264,"('ENSMUSG00000025104', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000042506,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.3746570690290579,0.1036006919084251,0.2154060666296313,"('ENSMUSG00000042506', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000049090,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.12396741254637944,0.3432915545723886,0.39135925887646283,"('ENSMUSG00000049090', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000032307,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.5619856035435867,0.022808454787032247,0.12399370083503573,"('ENSMUSG00000032307', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000027305,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.3057862842810693,0.15480390981810027,0.2566420060907507,"('ENSMUSG00000027305', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000005699,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.6859530160899662,0.004818052736230778,0.07718594213699236,"('ENSMUSG00000005699', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000042594,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.3719022376391383,0.10541450389400074,0.21663401295490467,"('ENSMUSG00000042594', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000019933,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.1212125811564599,0.34662006803243006,0.3938001448838318,"('ENSMUSG00000019933', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000026113,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.3305797667903451,0.13496766890619866,0.24081990132078165,"('ENSMUSG00000026113', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000027349,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.223141342583483,0.23184043415682148,0.3131427795868824,"('ENSMUSG00000027349', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000027646,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.2699734762121152,0.18618246909573166,0.28067000018776683,"('ENSMUSG00000027646', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000019088,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.01652898833951726,0.47862934406346214,0.4843434812209205,"('ENSMUSG00000019088', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000023046,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.14049640088589668,0.32354542540242986,0.37777643598398575,"('ENSMUSG00000023046', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000031776,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.3746570690290579,0.1036006919084251,0.2154060666296313,"('ENSMUSG00000031776', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000024976,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.41322470848793147,0.08024076275228212,0.19498995373819078,"('ENSMUSG00000024976', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000039450,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.23140583675324164,0.22342046088131168,0.3069132008927118,"('ENSMUSG00000039450', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000042699,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.18732853451452894,0.269993914066218,0.3402139075733433,"('ENSMUSG00000042699', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000032348,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",0.49586965018551776,0.0424142233419291,0.15372730994228379,"('ENSMUSG00000032348', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000029265,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.3746570690290579,0.1036006919084251,0.2154060666296313,"('ENSMUSG00000029265', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000036087,"1H-Pyrazole, 3,4-bis(trimethylsilyl)-",-0.2369154995330807,0.2178912441429376,0.30266148117973907,"('ENSMUSG00000036087', '1H-Pyrazole, 3,4-bis(trimethylsilyl)-')"
ENSMUSG00000054484,"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",0.32438033838003344,0.0945443814837188,0.20753711564939248,"('ENSMUSG00000054484', '2-(2,5-Dimethoxy-phenyl)-propionaldehyde')"
ENSMUSG00000041936,"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",-0.2747935350607927,0.13489001286881888,0.24071071151495446,"('ENSMUSG00000041936', '2-(2,5-Dimethoxy-phenyl)-propionaldehyde')"
ENSMUSG00000105382,"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",0.006385613440895824,0.48996886885470126,0.49245243070820627,"('ENSMUSG00000105382', '2-(2,5-Dimethoxy-phenyl)-propionaldehyde')"
ENSMUSG00000026273,"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",-0.3233472799775493,0.09529161449124836,0.20820277164209572,"('ENSMUSG00000026273', '2-(2,5-Dimethoxy-phenyl)-propionaldehyde')"
ENSMUSG00000037262,"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",-0.12086783309064941,0.31641679956290236,0.372125617428145,"('ENSMUSG00000037262', '2-(2,5-Dimethoxy-phenyl)-propionaldehyde')"
ENSMUSG00000021288,"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",-0.38533078412660027,0.057150855101958706,0.17190707325636612,"('ENSMUSG00000021288', '2-(2,5-Dimethoxy-phenyl)-propionaldehyde')"
ENSMUSG00000052751,"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",-0.39979360176137885,0.05010829216265137,0.16356218983047593,"('ENSMUSG00000052751', '2-(2,5-Dimethoxy-phenyl)-propionaldehyde')"
ENSMUSG00000056215,"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",0.22210755653409936,0.18785977017030492,0.2820572755035246,"('ENSMUSG00000056215', '2-(2,5-Dimethoxy-phenyl)-propionaldehyde')"
ENSMUSG00000030979,"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",-0.05371903692917752,0.41617030206364053,0.4407466808016674,"('ENSMUSG00000030979', '2-(2,5-Dimethoxy-phenyl)-propionaldehyde')"
ENSMUSG00000043639,"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",0.1518595851651749,0.27374107849657336,0.34247701520909796,"('ENSMUSG00000043639', '2-(2,5-Dimethoxy-phenyl)-propionaldehyde')"
ENSMUSG00000029878,"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",0.38759695098411245,0.05600343334066415,0.17038776198662034,"('ENSMUSG00000029878', '2-(2,5-Dimethoxy-phenyl)-propionaldehyde')"
ENSMUSG00000021481,"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",-0.5351242524868068,0.01105739017136412,0.09885684112871729,"('ENSMUSG00000021481', '2-(2,5-Dimethoxy-phenyl)-propionaldehyde')"
ENSMUSG00000022085,"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",-0.3682370417583259,0.06634776247787388,0.1813441436559392,"('ENSMUSG00000022085', '2-(2,5-Dimethoxy-phenyl)-propionaldehyde')"
ENSMUSG00000031967,"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",-0.4865705075700502,0.02029737859340292,0.11946818911677505,"('ENSMUSG00000031967', '2-(2,5-Dimethoxy-phenyl)-propionaldehyde')"
ENSMUSG00000047989,"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",-0.20971085570428916,0.2018025817512744,0.2915078984132716,"('ENSMUSG00000047989', '2-(2,5-Dimethoxy-phenyl)-propionaldehyde')"
ENSMUSG00000026820,"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",-0.07644632178382954,0.38151998933203335,0.41744538451155927,"('ENSMUSG00000026820', '2-(2,5-Dimethoxy-phenyl)-propionaldehyde')"
ENSMUSG00000035093,"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",0.10227278184593412,0.3431733866185477,0.39129985089270797,"('ENSMUSG00000035093', '2-(2,5-Dimethoxy-phenyl)-propionaldehyde')"
ENSMUSG00000017831,"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",0.19254668702057243,0.22199728136955788,0.30585083676262853,"('ENSMUSG00000017831', '2-(2,5-Dimethoxy-phenyl)-propionaldehyde')"
ENSMUSG00000028599,"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",-0.1157025410782285,0.3237694303649157,0.37781916703192264,"('ENSMUSG00000028599', '2-(2,5-Dimethoxy-phenyl)-propionaldehyde')"
ENSMUSG00000068196,"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",0.022727284854652027,0.46433740819224567,0.4744877247310689,"('ENSMUSG00000068196', '2-(2,5-Dimethoxy-phenyl)-propionaldehyde')"
ENSMUSG00000002660,"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",0.3966944265539262,0.051561949673409636,0.16505542053971403,"('ENSMUSG00000002660', '2-(2,5-Dimethoxy-phenyl)-propionaldehyde')"
ENSMUSG00000042198,"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",0.4586779307029773,0.027775344615524,0.1326795675394892,"('ENSMUSG00000042198', '2-(2,5-Dimethoxy-phenyl)-propionaldehyde')"
ENSMUSG00000025104,"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",-0.1456612347502698,0.2820668865560687,0.348401503383971,"('ENSMUSG00000025104', '2-(2,5-Dimethoxy-phenyl)-propionaldehyde')"
ENSMUSG00000042594,"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",0.26652906784091923,0.14251283757784122,0.24683795241721698,"('ENSMUSG00000042594', '2-(2,5-Dimethoxy-phenyl)-propionaldehyde')"
ENSMUSG00000090247,"2-(2,5-Dimethoxy-phenyl)-propionaldehyde",-0.022727284854652027,0.46433740819224567,0.4744877247310689,"('ENSMUSG00000090247', '2-(2,5-Dimethoxy-phenyl)-propionaldehyde')"
ENSMUSG00000054484,2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,0.6433566433566436,0.012001595600356806,0.1015411355832357,"('ENSMUSG00000054484', '2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid')"
ENSMUSG00000051343,2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,0.1258741258741259,0.34834155469788297,0.3948356954714174,"('ENSMUSG00000051343', '2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid')"
ENSMUSG00000028991,2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,0.2307692307692308,0.23526599769077094,0.31509579360097384,"('ENSMUSG00000028991', '2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid')"
ENSMUSG00000021243,2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,-0.5944055944055945,0.02076074720515925,0.12014071622493072,"('ENSMUSG00000021243', '2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid')"
ENSMUSG00000004591,2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,-0.027972027972027975,0.4656171756009404,0.4753278603396466,"('ENSMUSG00000004591', '2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid')"
ENSMUSG00000015112,2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,-0.006993006993006994,0.4913958844514238,0.4934627352418339,"('ENSMUSG00000015112', '2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid')"
ENSMUSG00000024081,2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,-0.08391608391608393,0.3977072509269488,0.42833842013074597,"('ENSMUSG00000024081', '2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid')"
ENSMUSG00000003184,2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,-0.4685314685314686,0.062227395594417,0.1770565851687824,"('ENSMUSG00000003184', '2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid')"
ENSMUSG00000030094,2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,-0.006993006993006994,0.4913958844514238,0.4934627352418339,"('ENSMUSG00000030094', '2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid')"
ENSMUSG00000049295,2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,-0.4265734265734266,0.08334999381247254,0.19782015277289774,"('ENSMUSG00000049295', '2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid')"
ENSMUSG00000046711,2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,0.30986683868975945,0.1635025051075054,0.26351226820448276,"('ENSMUSG00000046711', '2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid')"
ENSMUSG00000020108,2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,-0.6503496503496505,0.01101709546618263,0.09870332090655334,"('ENSMUSG00000020108', '2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid')"
ENSMUSG00000102840,2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,-0.3665058567365536,0.12064000590718615,0.22974821766351772,"('ENSMUSG00000102840', '2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid')"
ENSMUSG00000021903,2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,0.2451842639184212,0.2212188328791932,0.3053429121643352,"('ENSMUSG00000021903', '2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid')"
ENSMUSG00000026603,2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,0.31468531468531474,0.15956939275165227,0.2602713752611441,"('ENSMUSG00000026603', '2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid')"
ENSMUSG00000045128,2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,0.29370629370629375,0.17707382061646076,0.2733638443689432,"('ENSMUSG00000045128', '2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid')"
ENSMUSG00000040795,2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,-0.43356643356643365,0.07955288470609766,0.19456313241620923,"('ENSMUSG00000040795', '2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid')"
ENSMUSG00000005580,2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,0.05594405594405595,0.4314490368474856,0.4518095879078525,"('ENSMUSG00000005580', '2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid')"
ENSMUSG00000033411,2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,0.2867132867132868,0.18312573029179113,0.27826357884629255,"('ENSMUSG00000033411', '2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid')"
ENSMUSG00000003344,2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,0.2657342657342658,0.20191654415735583,0.2915078984132716,"('ENSMUSG00000003344', '2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid')"
ENSMUSG00000037608,2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,-0.08391608391608393,0.3977072509269488,0.42833842013074597,"('ENSMUSG00000037608', '2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid')"
ENSMUSG00000058420,2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,0.2237762237762238,0.24222583072769943,0.3202630533348263,"('ENSMUSG00000058420', '2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid')"
ENSMUSG00000036613,2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,-0.4055944055944056,0.09541793700225017,0.20820277164209572,"('ENSMUSG00000036613', '2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid')"
ENSMUSG00000032633,2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,0.23776223776223782,0.2284004263199616,0.3104678968479233,"('ENSMUSG00000032633', '2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid')"
ENSMUSG00000032724,2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,-0.29370629370629375,0.17707382061646076,0.2733638443689432,"('ENSMUSG00000032724', '2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid')"
ENSMUSG00000024235,2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid,-0.3701653656029466,0.11812690831316783,0.22742793018466329,"('ENSMUSG00000024235', '2-(Bis[2-(trimethylsilyl)oxyethyl]amino)acetic acid')"
