node1,node2
ENSMUSG00000006777-C,Dihydrouracil-F
ENSMUSG00000017405-C,2'-Desoxyuridine-F
ENSMUSG00000017405-C,"Hexadecanoic acid, tetradecyl ester-F"
ENSMUSG00000040158-C,3-Methylvaleric acid-F
ENSMUSG00000040158-C,Acetoacetic acid-F
ENSMUSG00000024253-C,Acetohydroxamic acid-F
ENSMUSG00000024253-C,2-Ethylacetoacetate-F
ENSMUSG00000024253-C,3-Amino-2-piperidone-F
ENSMUSG00000024253-C,4-Methyl-5-thiazoleethanol-F
ENSMUSG00000024253-C,Butyl Succinate-F
ENSMUSG00000024253-C,"cis-4,5-Dihydroxy-o-dithiane-F"
ENSMUSG00000024253-C,Hymexazole-F
ENSMUSG00000024253-C,Norketamine-F
ENSMUSG00000019897-C,Sedoheptulose anhydride-F
ENSMUSG00000019897-C,Tripropylene glycol monomethyl ether-F
ENSMUSG00000031451-C,4-hydroxycyclohexylacetate-F
ENSMUSG00000031751-C,alpha-Tocopheryl acetate-F
ENSMUSG00000030691-C,Cyclohexanecarboxylic acid-F
ENSMUSG00000030691-C,Ribonic acid-F
ENSMUSG00000029178-C,L-Isoleucine-F
ENSMUSG00000029178-C,Serine-F
ENSMUSG00000035640-C,N-Acetyl glucosamine methoxime-F
ENSMUSG00000024168-C,1-Tetradecanol-F
ENSMUSG00000024168-C,"2,3-Butanediol-F"
ENSMUSG00000024168-C,L-Rhamnose-F
ENSMUSG00000024168-C,Pentanedioic acid-F
ENSMUSG00000024168-C,Valylglycine-F
ENSMUSG00000001687-C,L-Serine-F
ENSMUSG00000001687-C,9-Octadecenamide-F
ENSMUSG00000001687-C,"Hexadecanoic acid, tetradecyl ester-F"
ENSMUSG00000001687-C,"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate-F"
ENSMUSG00000001687-C,Urea-F
ENSMUSG00000029790-C,2-Ethylhexanoic acid-F
ENSMUSG00000029790-C,4-Methyl-5-thiazoleethanol-F
ENSMUSG00000029790-C,"cis-4,5-Dihydroxy-o-dithiane-F"
ENSMUSG00000029790-C,D-(-)-Fructofuranose-F
ENSMUSG00000029790-C,D-(+)-Glucosamine-F
ENSMUSG00000029790-C,Kojic acid-F
ENSMUSG00000029790-C,Tyrosine-F
ENSMUSG00000030703-C,Deoxycholic Acid-F
ENSMUSG00000030703-C,Monocaprylin-F
ENSMUSG00000008140-C,2-Hydroxy-5-methoxybenzaldehyde-F
ENSMUSG00000008140-C,Monocaprylin-F
ENSMUSG00000035011-C,1-Hexacosene-F
ENSMUSG00000035011-C,alpha-Linolenic acid-F
ENSMUSG00000035011-C,Benzoic Acid-F
ENSMUSG00000001855-C,L-Hydroxyproline-F
ENSMUSG00000001855-C,Decanoic acid-F
